Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D2:1]:[C;D3:2](-[B;D3:3](-[O;D1:4])-[O;D1:5]):[C;D3:6]>>[B;D3:3](-[O;D2:4]-[C;D3:11](-[C;D1:12])-[C;D1:13])(-[O;D2:5]-[C;D3:14](-[C;D1:15])-[C;D1:16])-[O;D2:10]-[C;D3:8](-[C:7])-[C:9].[C;D2:1]:[C;D2:2]:[C;D3:6]$[C;D3:1]-[C;D3:2](-[C;D2:3])-[C;D2:4]>>[C;D3:1]-[C;D4:2](-[C;D2:3])(-[C;D2:4])-[O;D1:5]$[C;D3:1]:[C;D3:2](-[C;D4:3](-[O;D1:4])(-[C;D2:5])-[C;D2:6]):[C;D2:7]>>[C;D3:1]:[C;D3:2](:[C;D2:7])-[Br;D1:8].[C;D3:3](=[O;D1:4])(-[C;D2:5])-[C;D2:6]	2	2	187,2322	COc1c(C2CCC2)ccc(B(O)O)c1F
[C;D2:1]:[C;D3:2](-[I;D1:3]):[C;D2:4]>>[C;D2:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[I;D0:3]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[C;D3:7](-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:15]:[C:14]:1)-[C;D3:8]:2:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:2$[C;D2:1]:[C;D3:2](-[N;D2:3]=[C;D3:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[O;D2:9]-[S;D4:7](=[O:6])(=[O:8])-[C:10](-[F:11])(-[F:12])-[F:13].[N;D1:3]=[C;D3:4]	2	2	1067,9815	Cc1cncc(C)c1-c1c(C)cc(I)cc1C
[C;D2:1]:[C;D3:2]:1:[C;D3:3](:[C;D2:4]):[C;D3:5](=[O;D1:6]):[N;D2:7]:[C;D3:8](-[C;D3:9](:[C:10]):[N:11]):[S;D2:12]:1>>[C;D2:1]:[C;D3:2](:[C;D3:3](:[C;D2:4])-[C;D3:5](=[O;D1:6])-[O;D1:13])-[S;D1:12].[N;D1:7]#[C;D2:8]-[C;D3:9](:[C:10]):[N:11]$[C;D3:1](:[N;D2:2]:[C;D3:3](-[C;D2:4]#[N;D1:5]):[C;D2:6]):[C:7]>>[C;D2:4](#[N;D1:5])-[Si;D4:9](-[C;D1:8])(-[C;D1:10])-[C;D1:11].[C;D3:1](:[N;D3+:2](:[C;D2:3]:[C;D2:6])-[O;D1-:12]):[C:7]$[C;D3:1](:[N;D3+:2](-[O;D1-:3]):[C;D2:4]:[C:5]):[C:6]>>[O;D1:3]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D3:1](:[N;D2:2]:[C;D2:4]:[C:5]):[C:6]	2	2	1301,6835	Cc1ccc2c(=O)nc(-c3cccc(CCC(=O)OC(C)(C)C)n3)sc2c1,COc1ccc2c(=O)nc(-c3cccc(CCC(=O)OC(C)(C)C)n3)sc2c1
[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]	2	2	323,3357	CC(C)(C)OC(=O)CCCCc1cc2cc(C#N)ccc2c(=O)n1-c1ccc(F)cc1,CC(C)(C)OC(=O)N1CCC(Oc2cc(Br)cc(C#N)c2)CC1
[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	2	2	564,4874	COCCOc1ccc(CC#N)cc1OCCOC,COc1cc(CC#N)cc2c1OCO2
[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D2:8]-[S;D4:5](-[C:4])(=[O:6])=[O:7].[Cl;D0:3]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	2	2	1427,2275	CC(C)(C)OC(=O)N1CC(CCl)c2c1cc(OCc1ccccc1)c1ncccc21
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	2	2	1655,5403	COc1cc2sc(-c3ccccc3)nc2cc1CN[C@H]1CCCN[C@H]1c1ccccc1,C=CC[C@H](C)Oc1cc(C)ccc1CNC1CC1
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]	2	2	4,314	CCCCOC(=O)[C@@H]1CC[C@H](CN=[N+]=[N-])CC1,Cc1onc2c1c(=O)n(C1CC(CN=[N+]=[N-])CN(C(=O)OC(C)(C)C)C1)c1cccc(Cl)c21
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]-[Cl;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	2	2	57,3389	COc1cc(-c2cc(CN3CCC4(CC3)OCCO4)ccn2)cc(OC)c1Cl,Cc1ccc2cc(CN3CCN(c4ccccn4)CC3)ccc2c1
[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]=[O;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]#[N;D1:4].[O;D1:3]=[C;D2:6]-[O;D1:5]$[C;D2:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[O;D2:9]-[S;D4:7](=[O:6])(=[O:8])-[C:10](-[F:11])(-[F:12])-[F:13].[C;D1:3]#[N;D1:4]	2	2	2289,9493	CCN1C(=O)C(C)(C)C(=O)N(C)c2cc(CN3CCC(N4C(=O)CCc5ccccc54)CC3)ccc21,CCN1C(=O)C(C)(C)C(=O)N(C)c2cc(CN(CCc3cccnc3)Cc3scnc3C)ccc21
[C;D3:1]-[C;D2:2]-[O;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[O;D1:3]-[C;D3:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D2:3]-[C;D1:4])=[O;D1:5]	2	2	433,674	Cc1nnnn1-c1cc(CO[C@H]2CCCN(C(=O)OC(C)(C)C)[C@H]2c2ccccc2)cc(C(F)(F)F)c1,C[C@@H]1CC[C@@H](COc2ccc(C(F)(F)F)cc2)CN1C(=O)OC(C)(C)C
[C;D3:1]-[C;D3:2](-[Cl;D1:3])=[N;D2:4]>>[Cl;D1:3]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D3:1]-[C;D2:2]=[N;D2:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[O;D2:3](-[O;D2:6]-[C;D3:5](=[O:4])-[C:15]:1:[C:16]:[C:17]:[C:18]:[C:19]:[C:20]:1)-[C;D3:7](=[O;D1:8])-[C;D3:9]:2:[C:10]:[C:11]:[C:12]:[C:13]:[C:14]:2.[C;D3:1]-[C;D1:2]	2	2	552,1510	CC1(C)OB(O)c2ccc(C(Cl)=NO)cc21,CC1(C)OB(O)c2cc(F)c(C(Cl)=NO)cc21
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	2	2	1747,7805	CSc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1,CCCCCCCCCCCCCCCc1cccc(OC)c1C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D3:1]-[C;D2:2]#[N;D1:5].[O;D1:4]-[C;D2:8]-[C;D2:7]-[O:6].[O;D0:3]$[N:1]:[C:2]:[C;D2:7]:[C;D3:4](:[C;D2:3])-[C;D2:5]#[N;D1:6]>>[N:1]:[C:2]:[C;D2:7]:[C;D3:4](:[C;D2:3])-[Br;D1:8].[C;D1:5]#[N;D1:6]$[C;D2:1]-[N;D3:2]:1:[C;D3:3](-[C;D1:4]):[N;D2:5]:[C;D3:6](:[C;D3:7]:1:[C;D3:8]):[C;D2:9]>>[C;D2:1]-[N;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:10])-[C;D3:7](:[C;D3:6](-[N;D3+:5](=[O;D1:11])-[O;D1-:12]):[C;D2:9]):[C;D3:8]	2	2	600,1720	COCCn1c(C)nc2cc(C(=O)O)cc(OCc3ccccc3)c21
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D1:1]-[C;D3:2](-[N;D2:3]=[N;D2+:4])-[C;D3:5]>>[N;D2:3](=[N;D2+:4])-[P;D4:7](=[O;D1:6])(-[C;D3:8]:1:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:1)-[C;D3:14]:2:[C:15]:[C:16]:[C:17]:[C:18]:[C:19]:2.[C;D1:1]-[C;D3:2](-[C;D3:5])-[O;D1:20]$[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]	2	2	1283,4491	C[C@H](N)c1cccc([N+](=O)[O-])c1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D3:2](-[N;D2:3]=[N;D2+:4])-[C;D2:5]>>[C;D2:1]-[C;D3:2](-[C;D2:5])-[O;D2:10]-[S;D4:7](-[C:6])(=[O:8])=[O:9].[N;D1-:3]=[N;D2+:4]$[C;D3:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D3:1]-[O;D1:2]	2	2	2301,6930	COC(=O)C1CC(N)CN1C(=O)OC(C)(C)C,CC(C)(C)OC(=O)[C@@H]1C[C@@H](N)CN1C(=O)OC(C)(C)C
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D2:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4].[N;D1:5]-[C;D2:6]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:1]-[N;D1:2].[C;D3:3](=[S;D1:4])(-[O;D2:9]-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:18]:[N:17]:1)-[O;D2:10]-[C;D3:11]:2:[C:12]:[C:13]:[C:14]:[C:15]:[N:16]:2$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	2	2	2696,8872	Cc1c(NC(=S)NCCN)ccc2c1N(C(=O)OC(C)(C)C)CC2,Cc1c(NC(=S)NCCN)cc(F)c2c1ncn2C(=O)OC(C)(C)C
[C;D3:1]-[N;D3:2](-[C;D1:3])-[C;D2:4]>>[C;D1:3]=[O;D1:5].[C;D3:1]-[N;D2:2]-[C;D2:4]$[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])=[O;D1:5].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	2	2	178,4028	COc1ccc2ncc(SCCN3CCC(N(C)Cc4ccc5c(c4)OCCO5)CC3)nc2c1,CN(Cc1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
[C;D3:1]-[N;D3:2](-[C;D2:3]-[C;D2:4])-[S;D4:5]>>[C;D2:3](-[C;D2:4])-[Br;D1:6].[C;D3:1]-[N;D2:2]-[S;D4:5]$[C;D3:1]-[N;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	2	2	2752,7665	CNC(=O)c1c2cc(C3CC3)c(N(CCCO)S(C)(=O)=O)cc2nn1-c1ccc(Br)cc1
[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]$[C:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]$[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:7]-[C;D1:6]):[N:5]	2	2	387,5107	O=Cc1nn(C2CCCCO2)c2ccc(O)cc12
[C;D3:1]:1:[C;D3:2](-[N;D3:3](-[C;D2:4])-[C;D2:5]):[C;D3:6]:[C:7]:[N:8]:[C:9]:1>>[C;D3:1]:1:[C;D3:2](:[C;D3:6]:[C:7]:[N:8]:[C:9]:1)-[Cl;D1:10].[N;D2:3](-[C;D2:4])-[C;D2:5]$[N;D1:1]#[C;D2:2]-[C;D3:3]:1:[C;D3:4](-[Cl;D1:5]):[C;D3:6]:[C:7]:[N:8]:[C:9]:1>>[Cl;D1:5]-[P;D4:11](=[O;D1:10])(-[Cl;D1:12])-[Cl;D1:13].[N;D2:1](-[C;D3:2](-[C;D3:3]:1:[C;D3:4](:[C;D3:6]:[C:7]:[N:8]:[C:9]:1)-[O;D1:21])=[O;D1:14])-[C;D3:15]-2-[C;D2:16]-[C:17]-[C:18]-[C:19]-[C;D2:20]-2$[O;D1:1]=[C;D3:2](-[N;D2:3]-[C;D3:4])-[C;D3:5]:[C:7]:[N:6]>>[O;D1:1]=[C;D3:2](-[C;D3:5]:[C:7]:[N:6])-[O;D2:10]-[C;D2:9]-[C:8].[N;D1:3]-[C;D3:4]	2	2	1644,5771	N#Cc1c(N2CCNCC2)c2ccccc2n(Cc2ccc(F)cc2)c1=O,N#Cc1c(N2CCN(C(=O)c3cccs3)CC2)c2ccccc2n(Cc2ccc(F)cc2)c1=O
[C;D3:1]:[C;D3:2](-[N;D3:3](-[C;D2:4])-[C;D2:5]):[N;D2:6]:[C:7]:[C:8]>>[C;D3:1]:[C;D3:2](:[N;D2:6]:[C:7]:[C:8])-[Cl;D1:9].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]:[C;D3:2](-[Cl;D1:3]):[N;D2:4]:[C;D3:5]:[C:6]>>[Cl;D1:3]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C;D3:1]:[C;D2:2]:[N;D3+:4](:[C;D3:5]:[C:6])-[O;D1-:11]$[C:1]:[C;D3:2]:[N;D3+:3](-[O;D1-:4]):[C;D2:5]:[C:6]>>[O;D1:4]-[O;D1:7].[C:1]:[C;D3:2]:[N;D2:3]:[C;D2:5]:[C:6]	2	2	424,7270	Cc1cc(Cl)nc(N2CC[C@@H](F)C2)c1[N+](=O)[O-]
[N:1]#[C;D2:2]-[C;D3:3](=[C;D2:4]-[C;D3:5])-[C;D3:6](=[O:7])-[N:8]>>[C;D2:4](-[C;D3:5])=[O;D1:9].[N:1]#[C;D2:2]-[C;D2:3]-[C;D3:6](=[O:7])-[N:8]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C;D2:1]-[N;D2:2]-[C;D2:3]>>[C;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:9](-[O;D2:8]-[C:5](-[C:4])(-[C:6])-[C:7])=[O;D1:10]	2	2	8,788	N#CC(=CC1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cc(F)ccc4F)cc3)c3c(N)ncnc32)C1,N#CC(=CC1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4F)cc3)c3c(N)ncnc32)C1
[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[N:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[N;D2:5]:[O;D2:6]:[C;D3:7](-[C;D3:8]):[N;D2:9]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[N;D2:5]-[O;D2:6]-[C;D3:7](-[C;D3:8])=[O;D1:10])-[N;D1:9]$[C:1]=[N;D2:2]-[O;D2:3]-[C;D3:4](=[O;D1:5])-[C;D3:6]>>[C;D3:4](=[O;D1:5])(-[C;D3:6])-[O;D1:7].[C:1]=[N;D2:2]-[O;D1:3]	2	2	199,7560	CC(C)(C)OC(=O)C[C@@H](CCCC1CCCCC1)c1nc(CO)no1
[N:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])-[O;D1:5]):[C:6]>>[C;D1:4]-[Mg;D2:8]-[Br;D1:7].[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:5]):[C:6]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	2	2	7,2313	Cc1cccc2nc(C(C)O)c(Br)c(=O)n12,CC(C)Oc1ccc(C(C)O)nc1
[N:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[N;D3:9](-[O;D2:8]-[C:7])-[C;D1:10]):[C:6].[C;D1:4]-[Mg;D1+:11]$[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D1:6])-[O;D2:7]):[C:8]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:9]):[C:8].[N;D2:5](-[C;D1:6])-[O;D2:7]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	2	2	81,1682	COc1cn(-c2cccc(Br)c2F)nc(C(C)=O)c1=O,COc1cn(-c2cccc3c2OC(F)(F)O3)nc(C(C)=O)c1=O
[N;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[N;D1:4]-[C;D2:5].[N;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	2	2	213,9774	Cn1nnnc1-c1ccc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc1,C[C@H]1COCCN1c1nc2c(c(-c3ccc(NC(=O)NCCO)cc3)n1)CN(C(=O)OC(C)(C)C)C2
[N;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](:[C;D2:6]):[N;D3:9]:1:[C;D2:8]:[C:7]>>[N;D3:1]-[C;D3:2](-[N;D2:3]-[N;D2:4]-[C;D3:5](:[C;D2:6]):[N;D2:9]:[C;D2:8]:[C:7])=[O;D1:10]$[N;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D2:5]>>[N;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[N;D2:5]$[C;D3:1]-[N;D3:3](-[C;D2:2])-[C;D3:4](=[O;D1:5])-[Cl;D1:6]>>[C;D3:4](=[O;D1:5])(-[O;D2:11]-[C;D4:8](-[Cl:7])(-[Cl:9])-[Cl:10])-[O;D2:12]-[C;D4:13](-[Cl:14])(-[Cl:15])-[Cl:16].[C;D3:1]-[N;D2:3]-[C;D2:2].[Cl;D0:6]	2	2	834,5266	C[C@H]1CCCCN1c1nnc2ccc(F)cn12
[O;D1:1]-[C;D2:2]-[C;D2:3]-[C;D3:4]>>[O;D1:1]-[O;D1:5].[C;D1:2]=[C;D2:3]-[C;D3:4]$[C;D1:1]=[C;D2:2]-[C;D3:3]>>[C;D2:2](-[C;D3:3])=[O;D1:4].[C;D1:1]-[P;D4+:9](-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:23]:[C:22]:1)(-[C;D3:10]:2:[C:11]:[C:12]:[C:13]:[C:14]:[C:15]:2)-[C;D3:16]:3:[C:17]:[C:18]:[C:19]:[C:20]:[C:21]:3$[C;D2:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[F;D1:6].[O;D1:3]-[C;D3:4]	2	2	412,2703	OCCc1ccc(Oc2ccc(Cl)c(C(F)(F)F)c2)cc1
[O;D1:1]=[C;D2:2]-[C;D4:3]>>[O;D1:1]-[C;D2:2]-[C;D4:3]$[O;D1:1]-[C;D2:2]-[C;D4:3]>>[O;D1:1]=[C;D3:2](-[C;D4:3])-[O;D2:5]-[C;D1:4]$[C;D1:1]-[O;D2:2]-[C;D3:3](=[O;D1:4])-[C;D4:5]>>[C;D3:3](=[O;D1:4])(-[C;D4:5])-[O;D1:6].[C;D1:1]-[O;D1:2]	2	2	2783,5321	O=CC1(c2ccc(OCCCN3CCCC3)cc2)CCOCC1
[O;D1:1]=[C;D3:2](-[C;D2:3]=[C:4]-[C:5])-[N;D2:6]-[O;D1:7]>>[O;D1:1]=[C;D3:2](-[C;D2:3]=[C:4]-[C:5])-[Cl;D1:8].[N;D1:6]-[O;D1:7]$[O;D1:1]=[C;D3:2](-[Cl;D1:3])-[C;D2:4]=[C:5]-[C:6]>>[Cl;D1:3]-[C;D2:8]-[Cl;D1:7].[O;D1:1]=[C;D3:2](-[C;D2:4]=[C:5]-[C:6])-[O;D1:9]$[O:1]=[C;D3:2](-[O;D1:3])-[C:4]=[C:5]>>[O:1]=[C;D3:2](-[O;D2:3]-[C;D1:6])-[C:4]=[C:5]	2	2	511,6811	O=C(C=Cc1cccc(S(=O)(=O)Nc2cccc3ccccc23)c1)NO,O=C(C=Cc1cccc(S(=O)(=O)NCc2cccnc2)c1)NO
[O;D2:1]-[C;D2:2]-[N;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C;D3:7]:1>>[O;D2:1]-[C;D2:2]-[Cl;D1:8].[N;D2:3]:1:[N;D2:4]:[C:5]:[C:6]:[C;D3:7]:1$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5]-2:[C;D3:6]:1-[C;D2:7]-[C:8](:[C;D3:9]-2):[S:10]>>[C;D3:1]-[C;D3:2](-[C;D3:6]-1-[C;D3:5](-[C;D3:9]:[C:8](-[C;D2:7]-1):[S:10])=[O;D1:12])=[O;D1:11].[N;D1:3]-[N;D1:4]$[O;D1:1]=[C;D3:2](-[C;D3:3])-[C;D3:4](-[C;D2:5])-[C;D3:7](-[C:6])=[O:8]>>[C;D2:4](-[C;D2:5])-[C;D3:7](-[C:6])=[O:8].[O;D1:1]=[C;D3:2](-[C;D3:3])-[O;D2:13]-[C;D3:12]:1:[C:11]:[C:10]:[C:9]:[C:15]:[C:14]:1	2	2	1135,3253	C[Si](C)(C)CCOCn1nc(-c2ccc(Br)cc2)c2c1-c1ccsc1C2
[O;D2:1]-[N;D3:2](-[C;D2:3])-[C;D3:4](=[O;D1:5])-[C;D2:6]=[C:7](-[O:8])-[C:9]>>[C;D3:4](=[O;D1:5])(-[C;D2:6]=[C:7](-[O:8])-[C:9])-[Cl;D1:10].[O;D2:1]-[N;D2:2]-[C;D2:3]$[O;D2:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]>>[O;D2:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]$[O;D2:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])=[O;D1:5].[O;D2:1]-[N;D1:2]	2	2	1770,6775	CON(Cc1ccc(F)cc1)C(=O)C=C1OC(C)(C)OC1=O
