Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](-[C;D2:7]#[N;D1:8]):[N;D2:9]:1):[S:5]>>[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](:[N;D2:9]:1)-[Cl;D1:10]):[S:5].[C;D1:7]#[N;D1:8]$[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](-[Cl;D1:7]):[N;D2:8]:1):[S:5]>>[Cl;D1:7]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](:[N;D2:8]:1)=[O;D1:13]):[S:5]	1	1	671	Cc1nc(C#N)c2cc(C3CCC(C)(C)CC3)sc2n1
[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](-[N;D2:7]-[C;D3:8]):[N;D2:9]:1):[N:5]>>[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](:[N;D2:9]:1)-[Cl;D1:10]):[N:5].[N;D1:7]-[C;D3:8]$[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](-[Cl;D1:7]):[N;D2:8]:1):[N:5]>>[Cl;D1:7]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:1:[N:2]:[C:3](:[C;D3:4]:[C;D3:6](:[N;D2:8]:1)=[O;D1:13]):[N:5]	1	1	4933	CC(C)(C)C(=O)Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[C;D3:6](=[O;D1:7])-[O;D1:8]):[C;D3:9]:1>>[C;D2:6](=[O;D1:7])=[O;D1:8].[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D2:5]:[C;D3:9]:1$[C:1](:[N:2]):[C;D3:3]-[N;D2:4]-[C;D3:5](=[O;D1:6])-[O;D2:7]-[C:8](-[C:9])(-[C:10])-[C:11]>>[C;D3:5](=[O;D1:6])(-[O;D2:7]-[C:8](-[C:9])(-[C:10])-[C:11])-[O;D2:19]-[C;D3:17](-[O:16]-[C:13](-[C:12])(-[C:14])-[C:15])=[O:18].[C:1](:[N:2]):[C;D3:3]-[N;D1:4]	1	1	3641	COc1nccc(C(=O)O)c1NC(=O)OC(C)(C)C
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]$[C:1]:[C;D3:2](-[O;D1:3]):[N:4]>>[C:1]:[C;D3:2](-[O;D2:3]-[C;D1:5]):[N:4]	1	1	1612	CCCCCC(=O)OCc1nccc(Cl)n1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:7]:1)=[O;D1:12]$[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1)-[S;D2:10]-[C;D1:9].[C;D3:1]-[N;D1:2]	1	1	8815	Cc1nc(-c2cccc(Nc3nccc(Cl)n3)c2)cs1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[I;D1:6]):[C;D3:7]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D3:7]:1)-[Cl;D1:8].[I;D0:6]$[O;D1:1]=[C;D2:2]-[C;D3:3]>>[C;D2:2](-[C;D3:3])=[C;D1:4].[O;D1:1]=[Os;D4:6](=[O;D1:5])(=[O;D1:7])=[O;D1:8]	1	1	2968	O=Cc1ccc2nccc(I)c2c1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[N;D1:6]):[N;D2:7]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:7]:1)-[Cl;D1:8].[N;D0:6]$[C;D2:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1)-[Cl;D1:9].[C;D2:1]-[N;D1:2]	1	1	9072	COCCCNc1nc(N)cc(Cl)n1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[N;D2:6]-[N;D1:7]):[N;D2:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:8]:1)-[Cl;D1:9].[N;D1:6]-[N;D1:7]$[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:7]:1)=[O;D1:12]	1	1	6071	CCc1nc(NN)cc(-c2ccccc2OC)n1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[N;D3:6]:2:[C;D2:7]:[C:8]:[C:9]:[C;D3:11]:2:[C:10]):[N;D2:12]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:12]:1)-[Cl;D1:13].[N;D2:6]:1:[C;D2:7]:[C:8]:[C:9]:[C;D3:11]:1:[C:10]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:7]:[C:6]:[N:5]):[C;D2:8]>>[C;D3:3](:[C;D2:4])(:[C;D2:7]:[C:6]:[N:5])-[Br;D1:9].[C;D2:1]:[C;D3:2](:[C;D2:8])-[B;D3:11](-[O;D1:10])-[O;D1:12]	1	1	242	CSc1nccc(-n2ccc3ccc(-c4cccc([N+](=O)[O-])c4)cc32)n1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[O;D2:6]-[C;D3:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D3:8]:1)-[Cl;D1:9].[O;D1:6]-[C;D3:7]$[C:1]-[C:2](-[C:3])(-[C:4])-[O;D2:5]-[C;D3:6](=[O;D1:7])-[N;D2:8]-[C;D3:9]>>[C:1]-[C:2](-[C:3])(-[C:4])-[O;D2:5]-[C;D3:6](=[O;D1:7])-[O;D2:17]-[C;D3:15](-[O:14]-[C:11](-[C:10])(-[C:12])-[C:13])=[O:16].[N;D1:8]-[C;D3:9]	1	1	3550	CNc1nccc(Oc2ccc(NC(=O)OC(C)(C)C)c(F)c2)c1[N+](=O)[O-]
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[O;D2:6]-[C;D3:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D3:8]:1)-[Cl;D1:9].[O;D1:6]-[C;D3:7]$[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D3:7]:1)-[O;D1:12]	1	1	1442	COc1cc2c(Oc3ccc(NC(=O)C(=O)NCCc4ccccc4)cc3F)ccnc2cc1OCc1ccccc1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[O;D2:6]-[C;D3:7]):[N;D2:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:8]:1)-[Cl;D1:9].[O;D1:6]-[C;D3:7]$[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]	1	1	1612	CCCCCC(=O)OCc1nccc(Oc2ccc3c(C(=O)OCC)csc3c2)n1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[O;D2:6]-[C;D3:7]):[N;D2:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[N;D2:8]:1)-[Cl;D1:9].[O;D1:6]-[C;D3:7]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	1	1	1612	CCCCCC(=O)OCc1nccc(Oc2ccc3c(C(=O)OCC)csc3c2)n1
[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[S;D2:6]-[C;D1:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D3:8]:1)-[Cl;D1:9].[S;D1:6]-[C;D1:7]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:7]-[C;D1:6]):[C:5]	1	1	7500	COc1cc2c(SC)cc(CO)nc2c2ncccc12
[C:1]:1:[N:2]:[C:3]:[C;D3:4](-[C:5](=[O:6])-[O:7]):[C;D2:8]:[N;D2:9]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4](-[C:5](=[O:6])-[O:7]):[C;D3:8](:[N;D2:9]:1)-[Cl;D1:10]$[C:1]:1:[N:2]:[C:3]:[C;D3:4](-[C:5](=[O:6])-[O:7]):[C;D3:8](-[Cl;D1:9]):[N;D2:10]:1>>[Cl;D1:9]-[P;D4:12](=[O;D1:11])(-[Cl;D1:13])-[Cl;D1:14].[C:1]:1:[N:2]:[C:3]:[C;D3:4](-[C:5](=[O:6])-[O:7]):[C;D3:8](:[N;D2:10]:1)-[O;D1:15]	1	1	4172	CCCCCCCCOc1ccc(-c2ncc(C(=O)OCC)cn2)cc1
[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[C:5]):[N;D2:6]:[N;D2:7]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[C:5]):[N;D3+:6](:[N;D2:7]:1)-[O;D1-:8]$[N;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[N;D3+:8](-[O;D1-:9]):[N;D2:10]:1):[C;D2:7]>>[N;D1:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[N;D3+:8](-[O;D1-:9])=[O;D1:11]):[C;D2:7].[N;D1:1]#[C;D2:2]-[N;D1:10]	1	1	9758	Nc1nnc2ccccc2n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](-[Cl;D1:7]):[N;D2:8]:1>>[Cl;D1:7]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](:[N;D2:8]:1)=[O;D1:13]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4]:2:[C;D3:5](:[S;D2:6]:[C:7]:[C;D2:8]:2):[C;D3:9](=[O;D1:10]):[N;D2:11]:1>>[C;D3:1]-[C;D3:2](-[N;D2:3]-[C;D3:4]:1:[C;D3:5](:[S;D2:6]:[C:7]:[C;D2:8]:1)-[C;D3:9](=[O;D1:10])-[N;D1:11])=[O;D1:12]	1	1	302	COc1ccccc1-c1nc(Cl)c2sccc2n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](-[N;D3:7](-[C;D2:8])-[C;D2:9]):[N;D2:10]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](:[N;D2:10]:1)-[Cl;D1:11].[N;D2:7](-[C;D2:8])-[C;D2:9]$[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](-[Cl;D1:7]):[N;D2:8]:1>>[Cl;D1:7]-[P;D4:10](=[O;D1:9])(-[Cl;D1:11])-[Cl;D1:12].[C:1]:1:[N:2]:[C:3]:[C;D3:4](:[S:5]):[C;D3:6](:[N;D2:8]:1)=[O;D1:13]	1	1	302	COc1ccccc1-c1nc(N2CCN(C(=O)OCC(C)C)CC2)c2sccc2n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D2:7]:1)-[O;D1:12]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	1	1	7862	CN1CCN(c2cc(Cl)c([N+](=O)[O-])cn2)CC1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1)-[O;D1:12]$[C:1]:[C:2]:1:[N;D2:3]:[C;D3:4](-[N;D1:5]):[C;D3:6](-[C;D2:7]#[N:8]):[C;D3:9](-[O;D1:10]):[C;D3:11]:1>>[C:1]:[C:2]:1:[N;D2:3]:[C;D3:4](=[O;D1:12]):[O;D2:13]:[C;D3:9](=[O;D1:10]):[C;D3:11]:1.[N;D1:5]#[C;D2:16]-[C;D2:15]-[C;D3:6](-[C;D2:7]#[N:8])-[O;D1:14]	1	1	141	CN(C)c1ccc2nc(N)c(C#N)c(Cl)c2c1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1)=[O;D1:12]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	1	1	698	COc1cc2cc3c(Cl)c(C#N)cnc3cc2cc1O
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6]):[C;D3:8](-[O;D1:9]):[N;D2:10]:1>>[C;D2:1]-[C;D3:2](-[N;D2:3]-[C;D3:4](:[C;D2:5]):[C;D3:7](:[C;D2:6])-[C;D3:8](=[O;D1:9])-[N;D1:10])=[O;D1:11]	1	1	3870	CCCc1nc(Cl)c2cc(Cl)ccc2n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]$[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1)-[S;D2:10]-[C;D1:9].[C;D3:1]-[N;D1:2]	1	1	9499	COc1cccc(Nc2ncc(C#N)c(Cl)n2)c1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]$[S;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](-[C;D2:6]):[C;D3:8](-[O;D1:9]):[N;D2:10]:1)-[C;D2:7]>>[C;D3:4](-[C;D3:5](-[C;D2:6])-[C;D3:8](=[O;D1:9])-[O;D2:13]-[C;D2:12]-[C:11])(-[C;D2:7])=[O;D1:14].[S;D2:1]-[C;D3:2](=[N;D1:3])-[N;D1:10]	1	1	5119	CSc1nc(Cl)c2c(n1)CN(C(=O)OCc1ccccc1)CC2
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)=[O;D1:12]$[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](-[C;D2:6]):[C;D3:8](=[O;D1:9]):[N;D2:10]:1)-[C;D2:7]>>[C;D3:4](-[C;D3:5](-[C;D2:6])-[C;D3:8](=[O;D1:9])-[O;D2:13]-[C;D2:12]-[C:11])(-[C;D2:7])=[O;D1:14].[C;D1:1]-[C;D3:2](=[N;D1:3])-[N;D1:10]	1	1	2749	Cc1nc(Cl)c2c(n1)CCCC2
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)=[O;D1:12]$[O;D1:1]=[C;D3:2]:1:[N;D2:3]:[C;D3:4](-[C;D4:5]):[N;D2:6]:[C;D3:7](:[C;D3:8]):[C;D3:10]:1:[C;D2:9]>>[C;D3:4](-[C;D4:5])(=[O;D1:11])-[O;D1:12].[O;D1:1]=[C;D3:2](-[N;D1:3])-[C;D3:10](:[C;D3:7](-[N;D1:6]):[C;D3:8]):[C;D2:9]	1	1	1531	Fc1ccc(C(F)(F)c2nc(Cl)c3cccc(Cl)c3n2)nc1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D1:6]):[N;D2:7]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)-[Cl;D1:8].[N;D0:6]$[C:1]:1:[N;D2:2]:[C;D3:3](-[N;D2:4]-[C;D3:5]):[C;D3:6]:[C:7]:[N:8]:1>>[C:1]:1:[N;D2:2]:[C;D3:3](:[C;D3:6]:[C:7]:[N:8]:1)-[Cl;D1:9].[N;D1:4]-[C;D3:5]	1	1	7216	CSc1nc(N)c(C#N)c(N[C@@H](C)c2nc3ccn(C)c3cc2-c2ccnn2C)n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D2:6]-[C;D2:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:8]:1)-[Cl;D1:9].[N;D1:6]-[C;D2:7]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1)-[O;D1:12]	1	1	141	CN(C)c1ccc2nc(N)c(C#N)c(NCc3cccs3)c2c1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D2:6]-[C;D2:7]):[N;D2:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:8]:1)-[Cl;D1:9].[N;D1:6]-[C;D2:7]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)=[O;D1:12]	1	1	2749	Cc1nc2c(c(NCc3ccc(-c4ccccc4-c4nnn[nH]4)cc3)n1)CCCC2
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D2:6]-[C;D3:7](:[N:8]):[C:9]):[N;D2:10]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:10]:1)-[Cl;D1:11].[N;D1:6]-[C;D3:7](:[N:8]):[C:9]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]	1	1	5119	CSc1nc2c(c(Nc3cc(C4CC4)[nH]n3)n1)CCN(C(=O)OCc1ccccc1)C2
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D2:6]-[C;D3:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:8]:1)-[Cl;D1:9].[N;D1:6]-[C;D3:7]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1)=[O;D1:12]	1	1	698	COc1cc2cc3c(Nc4cc(OC)c(Cl)cc4Cl)c(C#N)cnc3cc2cc1O
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D2:6]-[C;D3:7]):[N;D2:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:8]:1)-[Cl;D1:9].[N;D1:6]-[C;D3:7]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)-[O;D1:12]	1	1	762	CCc1nc(Cl)c(I)c(NC2CCCC2)n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D3:6](-[C;D1:7])-[C;D1:8]):[C;D3:9]:1-[C:10](=[O:11])-[N:12]>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:9]:1-[C:10](=[O:11])-[N:12])-[Cl;D1:13].[N;D2:6](-[C;D1:7])-[C;D1:8]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1-[C:8](=[O:9])-[N:10]>>[Cl;D1:6]-[P;D4:12](=[O;D1:11])(-[Cl;D1:13])-[Cl;D1:14].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D3:7]:1-[C:8](=[O:9])-[N:10])-[O;D1:15]	1	1	7563	CCSc1nc2cc(C(F)(F)F)ccc2c(N(C)C)c1C(=O)NCc1cccc(F)c1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D3:6](-[C;D2:7])-[C;D2:8]):[C;D2:9]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D2:9]:1)-[Cl;D1:10].[N;D2:6](-[C;D2:7])-[C;D2:8]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[C;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[C;D2:7]:1)-[O;D1:12]	1	1	3919	Cc1cc(N2CCCC2)c2cc(Br)c(OCc3ccccc3)cc2n1
[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[N;D3:6](-[C;D2:7])-[C;D2:8]):[N;D2:9]:1>>[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:9]:1)-[Cl;D1:10].[N;D2:6](-[C;D2:7])-[C;D2:8]$[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:1>>[Cl;D1:6]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5](:[N;D2:7]:1)=[O;D1:12]	1	1	5023	CSc1nc(C)c(C(C)C)c(N2CCOc3ccc(-c4ccc5[nH]c(C)nc5c4)cc3C2)n1
[C:1]:1:[N:2]:[C:3]:[N;D2:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[S;D3:9](=[O;D1:8])-[Cl;D1:10].[C:1]:1:[N:2]:[C:3]:[N;D2:4]:[C;D3:5](:[C;D3:7]:1)=[O;D1:11]$[C;D2:1]:[C;D3:2]:1:[N;D2:3]:[C;D2:4]:[N;D2:5]:[C;D3:6](=[O;D1:7]):[C;D3:8]:1:[C;D2:9]>>[C;D2:1]:[C;D3:2](-[N;D1:3]):[C;D3:8](-[C;D3:6](=[O;D1:7])-[O;D2:12]-[C;D2:11]-[C:10]):[C;D2:9].[C;D2:4](-[N;D1:5])=[O;D1:13]	1	1	4731	COc1cc2c(Cl)ncnc2cc1OCC(F)(F)F
[C:1]:1:[N:2]:[C:3]:[N;D2:4]:[C;D3:5](-[Cl;D1:6]):[C;D3:7]:1>>[Cl;D1:6]-[S;D3:9](=[O;D1:8])-[Cl;D1:10].[C:1]:1:[N:2]:[C:3]:[N;D2:4]:[C;D3:5](:[C;D3:7]:1)=[O;D1:11]$[C;D2:1]:[C;D3:2]:1:[N;D2:3]:[C;D2:4]:[N;D2:5]:[C;D3:6](=[O;D1:7]):[C;D3:8]:1:[C;D2:9]>>[C;D2:1]:[C;D3:2](-[N;D1:3]):[C;D3:8](-[C;D3:6](=[O;D1:7])-[O;D2:12]-[C;D2:11]-[C:10]):[C;D2:9].[C;D2:4](=[N;D1:5])-[N;D1:13]	1	1	313	COc1cc2c(Cl)ncnc2cc1OCC1CCN(C)CC1
