Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[N:1]:1:[C;D2:2]:[C;D3:3](-[C;D3:4]:2:[C;D3:5]:[C:7](:[N:6]):[N:8]:[C:9]:[C;D2:10]:2):[C;D3:11]:[N:12]:1>>[C;D3:4]:1(:[C;D3:5]:[C:7](:[N:6]):[N:8]:[C:9]:[C;D2:10]:1)-[Br;D1:13].[N:1]:1:[C;D2:2]:[C;D3:3](:[C;D3:11]:[N:12]:1)-[B;D3:18]-2-[O;D2:17]-[C:15](-[C:14])(-[C:16])-[C:20](-[O;D2:19]-2)(-[C:21])-[C:22]$[N:1]:1:[C;D2:2]:[C;D3:3](-[B;D3:4](-[O;D2:5])-[O;D2:6]):[C;D3:7]:[N:8]:1>>[N:1]:1:[C;D2:2]:[C;D3:3](:[C;D3:7]:[N:8]:1)-[Br;D1:9].[B;D3:4](-[O;D2:5])(-[O;D2:6])-[B;D3:14]-1-[O;D2:13]-[C:11](-[C:10])(-[C:12])-[C:16](-[O;D2:15]-1)(-[C:17])-[C:18]	2	2	756,8910	CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc([N+](=O)[O-])cc2)n1,CCn1cc(-c2cc(Cl)nc3[nH]ccc23)c(-c2ccc([N+](=O)[O-])cc2)n1
[N:1]:1:[C;D3:2]:[N;D3:3](-[C;D2:4]-[C;D3:5]):[N;D2:6]:[C:7]:1>>[C;D2:4](-[C;D3:5])-[Br;D1:8].[N:1]:1:[C;D3:2]:[N;D2:3]:[N;D2:6]:[C:7]:1$[C;D2:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D2:8]>>[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C;D3:7](-[C;D2:8])=[O;D1:9]	2	2	324,1541	CCn1c(CC2CC2c2ccc(Br)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,CCCn1c(COC(c2ccccc2)(c2ccccc2)c2ccccc2)nn(Cc2ccc(C)cc2)c1=O
[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[N;D2:5]-[C;D3:6](=[O;D1:7])-[C;D3:8]:2:[C:9](:[N:10]):[N:11]:[N:12]:[C:13]:2):[C:14]:1>>[C;D3:6](=[O;D1:7])(-[C;D3:8]:1:[C:9](:[N:10]):[N:11]:[N:12]:[C:13]:1)-[Cl;D1:15].[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[N;D1:5]):[C:14]:1$[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[N;D1:5]):[C:6]:1>>[N:1]:1:[N:2]:[C:3]:[C;D3:4](-[N;D3+:5](=[O;D1:7])-[O;D1-:8]):[C:6]:1	2	2	132,3407	C[Si](C)(C)CCOCn1ncc(NC(=O)c2cnn3cccnc23)c1-c1cc(Cl)ccc1OC(F)F
[N:1]:1:[N:2]:[C;D3:3]:[C;D3:4](-[C;D3:5](:[C;D3:6]):[C;D2:7]):[C;D3:8]:1>>[N:1]:1:[N:2]:[C;D3:3]:[C;D3:4](:[C;D3:8]:1)-[Br;D1:9].[C;D3:5](:[C;D3:6])(:[C;D2:7])-[B;D3:11](-[O;D1:10])-[O;D1:12]$[N:1]:1:[N:2]:[C;D3:3]:[C;D3:4](-[Br;D1:5]):[C;D3:6]:1>>[Br;D1:5]-[Br;D1:7].[N:1]:1:[N:2]:[C;D3:3]:[C;D2:4]:[C;D3:6]:1	2	2	1103,1760	CCCCn1nc(C#N)c(-c2ccccc2N)c1CCCS(=O)(=O)c1ccccc1,CCCCn1nc(C#N)c(-c2ccccc2N)c1C
[N:1]:1:[N:2]:[C;D3:3]:[C;D3:4](:[C;D3:5]:1)-[C;D3:7](-[N;D2:6])-[C;D2:8]>>[N:1]:1:[N:2]:[C;D3:3]:[C;D2:4]:[C;D3:5]:1.[N;D2:6]-[C;D3:7](-[C;D2:8])=[O;D1:9]$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[C;D2:1]-[N;D1:2]	2	2	749,1903	CCn1nc(C)c2c1CCCNC2CCc1cc(F)c(C(F)(F)F)c(F)c1,CCn1nc(C)c2c1CCCNC2CCc1ccc(C)c(C)c1
[N:1]:[C:10]:1:[C;D3:3](:[N:2]):[C;D3:4](-[N;D2:5]-[C;D3:6]):[N;D2:7]:[C:8]:[N:9]:1>>[N:1]:[C:10]:1:[C;D3:3](:[N:2]):[C;D3:4](:[N;D2:7]:[C:8]:[N:9]:1)-[Cl;D1:11].[N;D2:5](-[C;D3:6])-[C;D2:13]=[O;D1:12]$[C;D1:1]-[N;D3:2]:1:[C;D2:3]:[N;D2:4]:[C;D3:5]:2:[C;D3:6](-[Cl;D1:7]):[N;D2:8]:[C;D3:9]:[N;D2:10]:[C;D3:11]:1:2>>[C;D1:1]-[I;D1:12].[N;D2:2]:1:[C;D2:3]:[N;D2:4]:[C;D3:5]:2:[N;D2:10]:[C;D3:9]:[N;D2:8]:[C;D3:6](-[Cl;D1:7]):[C;D3:11]:1:2	2	2	1212,5796	Cn1cnc2c(Nc3ccc(C(F)(F)F)cc3)nc(Cl)nc21,Cn1cnc2c(Nc3ccccc3)nc(Cl)nc21
[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:5]>>[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1):[N:5]$[C;D2:1]:[C;D3:2](-[C;D1:3]):[C;D2:4]:[N:5]>>[C;D2:1]:[C;D3:2](:[C;D2:4]:[N:5])-[Br;D1:6].[C;D1:3]-[B;D3:13]-1-[O;D2:12]-[B:10](-[O:9]-[B:8](-[C:7])-[O;D2:14]-1)-[C:11]	2	2	412,3943	CCOC(=O)c1c(C)nc2c(O)cc(C)cn12
[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:5]-[C;D3:6]):[N:7]>>[C;D2:5](-[C;D3:6])-[Br;D1:8].[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:7]$[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:5]>>[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1):[N:5]	2	2	412,3943	CCOC(=O)c1c(C)nc2c(OCc3c(F)ccc(F)c3F)cc(C)cn12,CCOC(=O)c1c(C)nc2c(OCc3c(F)ccc(OC)c3F)cc(C)cn12
[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[Cl;D1:5]):[S:6]>>[Cl;D1:5]-[C;D2:8]-[Cl;D1:7].[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[O;D1:9]):[S:6]$[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[O;D1:5]):[S:6]>>[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[O;D2:9]-[C;D2:8]-[C:7]):[S:6]	2	2	2085,4730	CC(C)(C)OC(=O)Nc1ncc(CCl)s1,CC(=O)Nc1ncc(CCl)s1
[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[N;D1:5]):[N:6]>>[N:1]:[C:2]:[C;D3:3](-[C;D2:4]#[N;D1:5]):[N:6]$[C:1]:1:[N:2]:[C;D2:3]:[C;D3:4](-[C;D2:5]#[N;D1:6]):[N;D2:7]:[C:8]:1>>[C:1]:1:[N:2]:[C;D2:3]:[C;D3:4](:[N;D2:7]:[C:8]:1)-[Cl;D1:9].[C;D1:5]#[N;D1:6]	2	2	765,1022	COC(=O)c1ncc(CN)nc1Nc1ccc([Si](C)(C)C)cc1F
[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[N;D3:5](-[C;D2:6])-[C;D2:7]):[S:8]>>[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[Cl;D1:9]):[S:8].[N;D2:5](-[C;D2:6])-[C;D2:7]$[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[Cl;D1:5]):[S:6]>>[Cl;D1:5]-[C;D2:8]-[Cl;D1:7].[N:1]:[C:2]:[C;D3:3](-[C;D2:4]-[O;D1:9]):[S:6]	2	2	2085,4730	CC(C)(C)OC(=O)Nc1ncc(CN2CCC(c3ccccc3)CC2)s1,CC(=O)Nc1ncc(CN2CCC(Cc3ccc4c(c3)OCO4)CC2)s1
[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[N;D2:6]-[C;D2:7]):[N:8]>>[N:1]:[C:2]:[C;D3:3](-[C;D3:4](=[O;D1:5])-[O;D1:9]):[N:8].[N;D1:6]-[C;D2:7]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	2	2	2492,9142	CCNC(=O)c1ccc(-n2cc(C(=O)NCCOC)nn2)c(OCCCc2ccccc2)c1,O=C(Cc1ccccn1)Nc1nnc(CCC(F)Cn2cc(C(=O)NCc3cc(C(F)(F)F)ccn3)nn2)s1
[N:1]:[C:2]:[C;D3:3](-[N;D1:4]):[C:5]:[N:6]>>[N:1]:[C:2]:[C;D3:3](-[N;D2:4]=[O;D1:7]):[C:5]:[N:6]$[N:1]:[C;D3:2]:[C;D3:3](-[N;D2:4]=[O;D1:5]):[C;D3:6]:[N:7]>>[N:1]:[C;D3:2]:[C;D2:3]:[C;D3:6]:[N:7].[N;D2:4](=[O;D1:5])-[O;D1:8]	2	2	457,6409	COc1ccc(Cn2c(=O)c(N)c(N)n(C)c2=O)cc1
[N:1]:[C:2]:[C;D3:3]-[C;D2:4]-[N;D3:5]:1:[N;D2:6]:[C;D3:7]:2:[C;D3:8](:[C;D3:9]:1-[C;D3:10](:[C:11]):[N:12]):[C;D3:13]:[N:14]:[C:15]:[N;D3:16]:2>>[C;D2:9](-[C;D3:10](:[C:11]):[N:12])=[O;D1:17].[N:1]:[C:2]:[C;D3:3]-[C;D2:4]=[O;D1:18].[N;D1:5]-[N;D2:6]-[C;D3:7]:1:[C;D2:8]:[C;D3:13]:[N:14]:[C:15]:[N;D3:16]:1$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	2	2	539,6826	Cc1ccc2[nH]cc(Cn3nc4c(c3-c3cc(C(=O)O)cn3C)c(=O)n(C)c(=O)n4CC(C)C)c2c1,Cc1ccc2[nH]cc(Cn3nc4c(c3-c3cc(C(=O)O)cn3C)c(=O)n(C)c(=O)n4CC3CC3)c2c1
[N:1]:[C:2]:[C;D3:3]-[C;D2:4]-[O;D1:5]>>[N:1]:[C:2]:[C;D3:3]-[C;D3:4](-[O;D2:5]-[C;D1:6])=[O;D1:7]$[C;D3:1](:[C:2]:[N:3])-[N;D2:7]-[C;D3:5](-[C;D3:4])=[O;D1:6]>>[C;D3:1](:[C:2]:[N:3])-[N;D3+:7](=[O;D1:10])-[O;D1-:11].[C;D3:4]-[C;D3:5](=[O;D1:6])-[O;D2:9]-[C;D1:8]	2	2	2244,7876	O=C1Nc2cc(CO)cnc2N2CCC[C@@H]12,O=C1Nc2cc(CO)cnc2N2CCCC[C@@H]12
[N:1]:[C:2]:[C;D3:3]-[C;D3:4](=[O;D1:5])-[N;D3:6](-[C;D2:7])-[C;D2:8]>>[N:1]:[C:2]:[C;D3:3]-[C;D3:4](=[O;D1:5])-[O;D1:9].[N;D2:6](-[C;D2:7])-[C;D2:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	2	2	492,5644	Cc1c(F)cccc1Cc1c(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c2cc(Br)ccn2c1-c1ccccc1,Cc1nc2ccc(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)cn2c1-c1ccccc1
[N:1]:[C:2]:[C;D3:3]-[C;D3:4](=[O;D1:5])-[N;D3:6](-[C;D2:7])-[C;D2:8]>>[N:1]:[C:2]:[C;D3:3]-[C;D3:4](=[O;D1:5])-[O;D2:11]-[C;D2:10]-[C:9].[N;D2:6](-[C;D2:7])-[C;D2:8]$[C;D2:1]-[C;D2:2]-[N;D2:3]>>[C;D2:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]	2	2	421,4159	Cc1c[nH]c2c1C(=O)N(CCN(C)C)CC2,Cc1c[nH]c2c1C(=O)N(CCN1CCCC1)CC2
[N:1]:[C:2]:[C;D3:3]-[C;D3:4](=[O;D1:5])-[O;D1:6]>>[N:1]:[C:2]:[C;D3:3]-[C;D2:4]=[O;D1:5].[O;D0:6]$[C:1]:1:[C;D3:2](:[C:3]):[N;D3:4](-[C;D2:5]-[C;D3:6]):[C;D3:7]:[C:8]:1>>[C;D2:5](-[C;D3:6])-[Br;D1:9].[C:1]:1:[C;D3:2](:[C:3]):[N;D2:4]:[C;D3:7]:[C:8]:1	2	2	1809,5415	CCOC(=O)c1ccc2c(C(=O)O)c(C(C)C)n(Cc3ccccc3)c2c1
[N:1]:[C:2]:[C;D3:3]-[O;D2:4]-[C;D2:5]-[C;D3:6]>>[C;D2:5](-[C;D3:6])-[Br;D1:7].[N:1]:[C:2]:[C;D3:3]-[O;D1:4]$[C;D3:1](:[C:2]:[N:3]):[C;D3:5](:[C;D2:4])-[Cl;D1:6]>>[Cl;D1:6]-[N;D3:13]-1-[C;D3:8](=[O:7])-[C:9]-[C:10]-[C;D3:11]-1=[O:12].[C;D3:1](:[C:2]:[N:3]):[C;D2:5]:[C;D2:4]	2	2	315,4805	Clc1cc(Br)c2cccnc2c1OCc1ccccc1
[N:1]:[C:2]:[C;D3:3]-[O;D2:4]-[S;D4:5](=[O;D1:6])(=[O;D1:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11]>>[S;D4:5](=[O;D1:6])(=[O;D1:7])(-[C;D4:8](-[F:9])(-[F:10])-[F:11])-[O;D2:15]-[S;D4:13](=[O:12])(=[O:14])-[C:16](-[F:17])(-[F:18])-[F:19].[N:1]:[C:2]:[C;D3:3]-[O;D1:4]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C;D2:5]):[C;D3:8]:[C:7]:[N:6]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:9].[C;D2:4](:[C;D2:5]):[C;D3:8]:[C:7]:[N:6]	2	2	684,3530	CC(=O)c1cc(Cl)c2cccnc2c1OS(=O)(=O)C(F)(F)F
[N:1]:[C:6](:[C;D3:2]-[N;D2:3]-[C;D2:4]-[C;D3:5]):[N:7]>>[C;D2:4](-[C;D3:5])-[Cl;D1:8].[N:1]:[C:6](:[C;D3:2]-[N;D1:3]):[N:7]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D1:6]):[N;D3:7](:[C;D2:8]:[C:9]):[C;D3:11](:[C;D3:10]):[N;D2:12]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D1:6])-[Br;D1:14])=[O;D1:13].[N;D2:7](:[C;D2:8]:[C:9]):[C;D3:11](:[C;D3:10])-[N;D1:12]	2	2	1507,5520	CCOC(=O)c1nc2c(NCc3c(C)cccc3C)cccn2c1C
[N:1]:[C:6]:[C;D3:4](:[C:3]:[N:2])-[N;D1:5]>>[N:1]:[C:6]:[C;D3:4](:[C:3]:[N:2])-[N;D2:5]=[O;D1:7]$[N:1]:[C;D3:7]:[C;D3:4](:[C;D3:3]:[N:2])-[N;D2:5]=[O;D1:6]>>[N:1]:[C;D3:7]:[C;D2:4]:[C;D3:3]:[N:2].[N;D2:5](=[O;D1:6])-[O;D1:8]	2	2	364,7473	CCCCCn1c(N)c(N)c(=O)[nH]c1=S,CCCCn1c(N)c(N)c(=O)[nH]c1=O
[N:1]:[C:7]:[C;D2:6]:[C;D3:3](:[C;D2:2])-[O;D2:4]-[C;D2:5]>>[N:1]:[C:7]:[C;D2:6]:[C;D3:3](:[C;D2:2])-[O;D1:8].[O;D1:4]-[C;D2:5]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	2	2	26,9544	CCOC(=O)Cn1ccc2ccc(OCCc3cc(-c4ccc(OC(F)(F)F)cc4)nn3C)cc21,CCOC(=O)Cn1ccc2ccc(OCCCc3cc(-c4ccc(OC(F)(F)F)cc4)nn3C)cc21
[N:1]:[C:9]:1:[C;D3:3](:[N:2]):[C;D3:4](-[N;D1:5]):[N;D2:6]:[C:7]:[N:8]:1>>[N:1]:[C:9]:1:[C;D3:3](:[N:2]):[C;D3:4](:[N;D2:6]:[C:7]:[N:8]:1)-[Cl;D1:10].[N;D0:5]$[O;D2:1]-[N;D3:2]:1:[C;D2:3]:[N;D2:4]:[C;D3:5]:2:[C;D3:6]:[N:7]:[C:8]:[N;D2:9]:[C;D3:10]:1:2>>[O;D2:1]-[N;D2:2]-[C;D3:10]:1:[C;D3:5](-[N;D2:4]-[C;D2:3]=[O;D1:11]):[C;D3:6]:[N:7]:[C:8]:[N;D2:9]:1	2	2	2707,3067	CCOP(=O)(COCC(CO[Si](C)(C)C(C)(C)C)On1cnc2c(N)ncnc21)OCC,CCOP(=O)(CCC(CO[Si](C)(C)C(C)(C)C)On1cnc2c(N)ncnc21)OCC
[N:1]:[C;D2:2]:[C;D3:3](-[C;D3:4](:[C;D3:5]):[C;D2:6]):[C;D3:7]>>[C;D3:4](:[C;D3:5])(:[C;D2:6])-[Br;D1:8].[N:1]:[C;D2:2]:[C;D3:3](:[C;D3:7])-[B;D3:13]-1-[O;D2:12]-[C:10](-[C:9])(-[C:11])-[C:15](-[O;D2:14]-1)(-[C:16])-[C:17]$[N:1]:[C;D2:2]:[C;D3:3](-[B;D3:4](-[O;D2:5])-[O;D2:6]):[C;D3:7]>>[N:1]:[C;D2:2]:[C;D3:3](:[C;D3:7])-[Br;D1:8].[B;D3:4](-[O;D2:5])(-[O;D2:6])-[B;D3:13]-1-[O;D2:12]-[C:10](-[C:9])(-[C:11])-[C:15](-[O;D2:14]-1)(-[C:16])-[C:17]	2	2	7170,8943	Cn1cc(-c2cc(S(C)(=O)=O)ccc2OCC2CC2)c2c(c1=O)CCCC2,Cn1cc(-c2cc(S(C)(=O)=O)ccc2F)c2ccccc2c1=O
[N:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:6]):[C:5]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[C:6].[N;D0:4]	2	2	1103,7362	CCCCn1nc(C#N)cc1CCCS(=O)(=O)c1ccccc1,CCCn1nc(C#N)cc1CCN1C(=O)c2ccccc2C1=O
[N:1]:[C;D3:2](-[C;D2:3]-[Br;D1:4]):[C:5]>>[Br;D1:4]-[N;D3:12]-1-[C;D3:7](=[O:6])-[C:8]-[C:9]-[C;D3:10]-1=[O:11].[N:1]:[C;D3:2](-[C;D1:3]):[C:5]$[C:1]:1:[N;D2:2]:[N;D3:3](-[C;D1:4]):[C;D3:5](:[N:6]):[C:7]:1>>[C;D1:4]-[I;D1:8].[C:1]:1:[N;D2:2]:[N;D2:3]:[C;D3:5](:[N:6]):[C:7]:1	2	2	1298,3055	Cn1nc(CBr)c2c(Cl)ncnc21
[N:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:4]):[C:5]:[N:6]>>[Cl;D1:4]-[C;D2:8]-[Cl;D1:7].[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:9]):[C:5]:[N:6]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]:[N:6]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]:[N:6]	2	2	4286,8797	COc1cnc(CCl)c(Cl)n1,COc1cnc(CCl)c(OC)n1
[N:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:4]):[N:5]>>[Cl;D1:4]-[C;D2:7]-[Cl;D1:6].[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:8]):[N:5]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D2:7]-[C;D3:6]:1:[C:5]:[C:4]:[C:3]:[C:9]:[C:8]:1	2	2	371,8116	Cc1onc(-c2ccccc2)c1-c1cn(-c2ccc([N+](=O)[O-])cc2)c(CCl)n1
[N:1]:[C;D3:2](-[C;D2:3]-[N;D3:4](-[C;D2:5])-[C;D2:6]):[N:7]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:8]):[N:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[N;D3:1]:1:[C;D3:2](-[C;D2:3]=[O;D1:4]):[N;D2:5]:[C:6](:[C:7]):[C:8]:1>>[C;D2:3](=[O;D1:4])-[N;D3:10](-[C;D1:9])-[C;D1:11].[N;D3:1]:1:[C;D2:2]:[N;D2:5]:[C:6](:[C:7]):[C:8]:1	2	2	2989,8293	CCn1c(CN2CC(N(C)C(C)(C)C(N)=O)C2)nc2c(N3CCOCC3)nc(Cl)nc21,CCn1c(CN2CCC(N(C)C)CC2)nc2c(N3CCOCC3)nc(Cl)nc21
[N:1]:[C;D3:2](-[C;D2:3]-[N;D3:4]:1:[C;D2:5]:[C:6]:[N:7]:[C;D3:8]:1):[C:9]:[N:10]>>[N:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:11]):[C:9]:[N:10].[N;D2:4]:1:[C;D2:5]:[C:6]:[N:7]:[C;D3:8]:1$[N:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:4]):[C:5]:[N:6]>>[Cl;D1:4]-[C;D2:8]-[Cl;D1:7].[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:9]):[C:5]:[N:6]	2	2	4286,8797	COc1cnc(Cn2ccnc2-c2cccc(F)n2)c(Cl)n1,COc1cnc(Cn2ccnc2-c2cccc(F)n2)c(OC)n1
[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]=[C;D1:6]):[C:5].[O;D2+:4](=[O;D1:7])-[O;D1-:8]	2	2	2154,7476	CC(C)(C)OC(=O)Nc1cc(CO)ncn1
[N:1]:[C;D3:2](-[C;D2:3]=[N;D2:4]-[N;D2:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:7]):[C:6].[N;D1:4]-[N;D2:5]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](-[O;D1:4])-[C;D2:7]-[O;D1:6]):[C:5]	2	2	879,6749	CC(C)(C)OC(=O)NCC1CCN(c2cccc3ccc(/C=N/Nc4cc(I)ccn4)nc23)CC1,CC(C)(C)OC(=O)NCC1CCN(c2cccc3ccc(C=NNc4cc(I)ccn4)nc23)CC1
[N:1]:[C;D3:2](-[C;D2:3]=[N;D2:4]-[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:7]):[C:6].[N;D1:4]-[O;D1:5]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]	2	2	1610,7083	CC(C)(C)n1nc(C=NO)cc1-c1ccc(N2CCCCC2)cc1,CC(C)(C)n1nc(C=NO)cc1-c1ccc(F)cc1
[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]:[S:6]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]:[S:6]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]:[S:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:9]-[C;D2:8]-[C:7]):[C:5]:[S:6]	2	2	4663,7222	Cc1ccccc1Nc1nc(C=O)cs1,COc1cc(-c2nc(C=O)cs2)cc(OC)c1OC
[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:7]-[C;D1:6]):[C:5]	2	2	1254,4246	CCCOc1cc(C=O)n(Cc2ccccc2)n1,COC(=O)c1cc(CCCSC)cc(C=O)n1
[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]	2	2	1870,8706	CCN(CC)CCCc1ccc2[nH]c(C=O)cc2c1,Cn1nc(C=O)c2c1C1CCC2C1
[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](-[O;D1:4])-[C;D2:7]-[O;D1:6]):[C:5]$[C;D3:1](-[O;D1:2])-[C;D2:3]-[O;D1:4]>>[C;D3:1]-1-[O;D2:2]-[C;D4:6](-[O;D2:4]-[C;D2:3]-1)(-[C;D1:5])-[C;D1:7]	2	2	879,6749	CC(C)(C)OC(=O)NCC1CCN(c2cccc3ccc(C=O)nc23)CC1
[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[N;D2:5]:[N;D3:6](-[C;D4:7]):[C;D3:8](-[C;D3:9]):[C;D2:10]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:10]-[C;D3:8](-[C;D3:9])=[O;D1:12])=[O;D1:11].[N;D1:5]-[N;D2:6]-[C;D4:7]	2	2	1610,7083	CC(C)(C)n1nc(C=O)cc1-c1ccc(N2CCCCC2)cc1,CC(C)(C)n1nc(C=O)cc1-c1ccc(F)cc1
[N:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])-[O;D1:5]):[C:6]>>[C;D1:4]-[Mg;D2:8]-[Br;D1:7].[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:5]):[C:6]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]	2	2	42,3862	Cc1cccc2nc(C(C)O)c(-c3cccc(F)c3)c(=O)n12,CC(C)Oc1ccc(C(C)O)nc1
[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](-[O;D1:5])=[O;D1:7]):[C:6].[N;D0:4]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	2	2	148,2742	CN(c1cccc2cc(C(N)=O)[nH]c12)S(=O)(=O)c1cccs1
