Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[C;D2:2]-[N;D2:3]>>[C;D3:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D2:6]>>[C;D2:1]:[C;D3:2](:[C;D2:6])-[Br;D1:7].[C;D3:3](:[C;D2:4])(:[C;D2:5])-[B;D3:9](-[O;D1:8])-[O;D1:10]	2	2	785,2179	COc1cc(CNc2c(C)ccc(O)c2C)cc(-c2cccc(F)c2)c1,COc1cc(CNc2c(F)ccc(O)c2F)cc(-c2cccc(F)c2)c1
[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[O;D2:3](-[O;D2:6]-[C;D3:5](=[O:4])-[C:15]:1:[C:16]:[C:17]:[C:18]:[C:19]:[C:20]:1)-[C;D3:7](=[O;D1:8])-[C;D3:9]:2:[C:10]:[C:11]:[C:12]:[C:13]:[C:14]:2.[C;D3:1]-[C;D1:2]$[C;D3:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D2:5]-[B;D3:6]-[O;D1:7]>>[C;D3:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D2:12]-[C;D2:11]-[O:10]-[C:9]-[C:8].[O;D2:5]-1-[B;D3:6]-[O;D2:7]-[C;D4:16](-[C;D4:13]-1(-[C;D1:14])-[C;D1:15])(-[C;D1:17])-[C;D1:18]$[C;D3:1]:[C;D3:2](-[B;D3:3](-[O;D2:4])-[O;D2:5]):[C;D2:6]>>[C;D3:1]:[C;D3:2](:[C;D2:6])-[Br;D1:7].[B;D3:3](-[O;D2:4])(-[O;D2:5])-[B;D3:12]-1-[O;D2:11]-[C:9](-[C:8])(-[C:10])-[C:14](-[O;D2:13]-1)(-[C:15])-[C:16]	2	2	388,9099	CC1(C)OB(O)c2cc(/C=N/O)ccc21
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D3:6]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[N;D2:4](-[C;D2:5])-[C;D3:6]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D3:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[O;D2:9]-[S;D4:6](-[O:5]-[C:4])(=[O:7])=[O:8].[C;D3:1]-[O;D1:2]	2	2	723,4966	COc1c(Cl)cc(C(=O)N2CSc3ccccc32)cc1OC(F)(F)F,COc1c(Cl)cc(C(=O)N2CSc3ccccc32)cc1I
[C;D3:1]-[C;D3:2]-1=[N;D2:3]-[O;D2:4]-[C;D4:5](-[C;D3:6])(-[C;D4:7](-[F:8])(-[F:9])-[F:10])-[C;D2:11]-1>>[C;D3:1]-[C;D3:2](=[N;D2:3]-[O;D1:4])-[Cl;D1:12].[C;D3:5](-[C;D3:6])(-[C;D4:7](-[F:8])(-[F:9])-[F:10])=[C;D1:11]$[C;D3:1]-[C;D3:2](-[Cl;D1:3])=[N;D2:4]>>[Cl;D1:3]-[N;D3:11]-1-[C;D3:6](=[O:5])-[C:7]-[C:8]-[C;D3:9]-1=[O:10].[C;D3:1]-[C;D2:2]=[N;D2:4]$[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[O;D2:3](-[O;D2:6]-[C;D3:5](=[O:4])-[C:15]:1:[C:16]:[C:17]:[C:18]:[C:19]:[C:20]:1)-[C;D3:7](=[O;D1:8])-[C;D3:9]:2:[C:10]:[C:11]:[C:12]:[C:13]:[C:14]:2.[C;D3:1]-[C;D1:2]	2	2	694,6472	CC1(C)OB(O)c2ccc(C3=NOC(c4cc(Cl)c(C(F)F)c(Cl)c4)(C(F)(F)F)C3)cc21,CC1(C)OB(O)c2ccc(C3=NOC(c4cc(Cl)c(Cl)c(Cl)c4Cl)(C(F)(F)F)C3)cc21
[C;D3:1]-[C;D3:2]:1:[C;D2:3]:[S;D2:4]:[C;D3:5](-[N;D1:6]):[N;D2:7]:1>>[C;D3:1]-[C;D3:2](-[C;D2:3]-[Br;D1:9])=[O;D1:8].[S;D1:4]=[C;D3:5](-[N;D1:6])-[N;D1:7]$[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:5]>>[Br;D0:5].[C:1]-[C;D3:2](=[O:3])-[C;D1:4]$[C;D2:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[Cl;D1:6].[O;D1:3]-[C;D3:4]$[C;D2:1]:[C;D3:2](-[Cl;D1:3]):[C;D2:4]>>[C;D2:1]:[C;D3:2](:[C;D2:4])-[N;D1:5].[Cl;D0:3]	2	2	2226,4499	Cc1cc(Oc2ccc3c(c2)OCO3)cc(C)c1-c1csc(N)n1,Cc1cc(Oc2ccc(F)cc2)cc(C)c1-c1csc(N)n1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[S;D3:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])=[O;D1:8]$[C;D2:1]-[C;D3:2](-[N;D2:3]-[S;D3:4])-[C;D3:5](:[C;D3:6]):[C;D3:7]>>[C;D3:5](:[C;D3:6])(:[C;D3:7])-[I;D1:8].[C;D2:1]-[C;D2:2]=[N;D2:3]-[S;D3:4]$[C;D2:1]-[C;D2:2]=[N;D2:3]-[S;D3:4]>>[C;D2:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[S;D3:4]$[C;D2:1]-[C;D2:2]=[O;D1:3]>>[C;D2:1]-[C;D2:2]=[C;D1:4].[O;D1:3]=[Os;D4:6](=[O;D1:5])(=[O;D1:7])=[O;D1:8]	2	2	386,1251	CCOC(=O)C(C)CC(N)c1c(OC)cccc1OC
[C;D3:1]-[N;D2:2]-[C;D3:3](:[C;D3:4]):[C;D2:5]>>[C;D3:3](:[C;D3:4])(:[C;D2:5])-[F;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[C;D3:2](-[C;D1:3])-[N;D1:4]>>[C;D3:1]-[C;D3:2](-[C;D1:3])=[O;D1:5].[N;D0:4]$[C;D3:1]-[C;D3:2](-[C;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D3:2](-[C;D1:3])-[O;D1:4]$[C;D3:1]-[C;D3:2](-[C;D1:3])-[O;D1:4]>>[C;D1:3]-[Mg;D2:6]-[Br;D1:5].[C;D3:1]-[C;D2:2]=[O;D1:4]	2	2	3488,6912	COc1c(Cl)cc(F)cc1C(C)Nc1cc(F)ccc1S(C)(=O)=O,COc1c(C)cc(F)cc1C(C)Nc1cc(F)ccc1S(C)(=O)=O
[C;D3:1]-[N;D2:2]-[C;D3:3](:[C;D3:4]):[C;D3:5]>>[C;D3:3](:[C;D3:4])(:[C;D3:5])-[O;D2:8]-[C;D2:7]-[C:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D2:4]=[N;D2+:5])-[C;D4:6]):[O:7]>>[N;D2:4](=[N;D2+:5])-[P;D4:9](=[O;D1:8])(-[C;D3:10]:1:[C:11]:[C:12]:[C:13]:[C:14]:[C:15]:1)-[C;D3:16]:2:[C:17]:[C:18]:[C:19]:[C:20]:[C:21]:2.[C:1]:[C;D3:2](-[C;D3:3](-[C;D4:6])-[O;D1:22]):[O:7]$[C:1]:1:[C:2]:[C;D2:3]:[C;D3:4](-[C;D3:5](-[O;D1:6])-[C;D4:7]):[O;D2:8]:1>>[C:1]:1:[C:2]:[C;D2:3]:[C;D2:4]:[O;D2:8]:1.[C;D2:5](=[O;D1:6])-[C;D4:7]	2	2	1691,9369	Cc1ccc(C(Nc2c(Nc3cccc4[nH]c(=O)[nH]c34)c(=O)c2=O)C2(C)COC2)o1,Cc1ccc(C(Nc2c(Nc3cccc(C(=O)O)c3O)c(=O)c2=O)C2(C)COC2)o1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[O:1]-[C;D3:2](=[O:3])-[C;D4:4]-1(-[O;D2:5])-[C;D2:6]-[C;D2:7]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[O;D2:5])-[C;D2:6]-[C;D2:7]-[Br;D1:8]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5])-[O;D2:6]-[C;D3:7]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5])-[Br;D1:8].[O;D1:6]-[C;D3:7]	2	2	397,2822	COC(=O)C1(Oc2ccc(NC(=O)C(c3c4c(nn3-c3ccc(Cl)cc3)CCCC4)C3CCCCC3)c(F)c2)CC1,COC(=O)C1(Oc2ccc(NC(=O)C(C3CCCCC3)n3c(-c4ccc(Cl)cc4)nc4ccccc43)c(F)c2)CC1
[C;D3:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D2:5]-[C;D2:6]>>[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4].[N;D1:5]-[C;D2:6]$[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:1]-[N;D1:2].[C;D3:3](=[S;D1:4])(-[O;D2:9]-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:18]:[N:17]:1)-[O;D2:10]-[C;D3:11]:2:[C:12]:[C:13]:[C:14]:[C:15]:[N:16]:2$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[C;D4:5](-[F:6])(-[F:7])-[F:8]$[C;D3:1]:[C;D3:4]:1:[C;D3:3](:[C;D2:2]):[O;D2:7]:[C;D2:6]:[N;D2:5]:1>>[C;D3:6](-[O;D2:10]-[C;D2:9]-[C:8])(-[O;D2:11]-[C;D2:12]-[C:13])-[O;D2:14]-[C;D2:15]-[C:16].[C;D3:1]:[C;D3:4](:[C;D3:3](:[C;D2:2])-[O;D1:7])-[N;D1:5]	2	2	171,525	CCc1c(NC(=S)NCCN)ccc2ocnc12,Cc1c(NC(=S)NCCN)ccc2ocnc12
[C;D3:1]-[N;D2:2]=[C;D2:3]=[S;D1:4]>>[C;D3:1]-[N;D1:2].[C;D3:3](=[S;D1:4])(-[O;D2:9]-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:18]:[N:17]:1)-[O;D2:10]-[C;D3:11]:2:[C:12]:[C:13]:[C:14]:[C:15]:[N:16]:2$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[C;D4:5](-[F:6])(-[F:7])-[F:8]$[C;D3:1]:[C;D3:4]:1:[C;D3:3](:[C;D2:2]):[O;D2:7]:[C;D2:6]:[N;D2:5]:1>>[C;D3:6](-[O;D2:10]-[C;D2:9]-[C:8])(-[O;D2:11]-[C;D2:12]-[C:13])-[O;D2:14]-[C;D2:15]-[C:16].[C;D3:1]:[C;D3:4](:[C;D3:3](:[C;D2:2])-[O;D1:7])-[N;D1:5]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	2	2	171,525	CCc1c(N=C=S)ccc2ocnc12,Cc1c(N=C=S)ccc2ocnc12
[C;D3:1]-[N;D2:6]=[C;D2:5]-[C;D3:4](:[C;D3:2]):[C;D2:3]>>[C;D3:1]-[N;D2:6]-[C;D2:5]=[O;D1:7].[C;D3:2]:[C;D2:4]:[C;D2:3]$[C;D3:1]-[N;D2:2]-[C;D2:3]=[O;D1:4]>>[C;D2:3](=[O;D1:4])-[O;D1:5].[C;D3:1]-[N;D1:2]$[C;D2:1]-[C;D3:2](-[N;D1:3])-[C;D2:4]-[C;D3:5]>>[C;D2:1]-[C;D3:2](-[N;D3+:3](=[O;D1:6])-[O;D1-:7])=[C;D2:4]-[C;D3:5]$[C;D2:1]-[C;D3:2](=[C;D2:3]-[C;D3:4])-[N;D3+:5]>>[C;D2:3](-[C;D3:4])=[O;D1:6].[C;D2:1]-[C;D2:2]-[N;D3+:5]	2	2	16,4581	CCC1Cc2cc(OCc3ccccc3)c(OC)cc2C=N1
[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1-[N;D2:7]-[C;D3:8]>>[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1-[Cl;D1:9].[N;D1:7]-[C;D3:8]$[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1-[Cl;D1:7]>>[Cl;D1:7]-[S;D3:9](=[O;D1:8])-[Cl;D1:10].[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[N;D2:5]:[C;D3:6]:1=[O;D1:11]$[C;D3:1]-[O;D2:2]-[C;D3:3](-[C;D1:4])=[O;D1:5]>>[C;D3:3](-[C;D1:4])(=[O;D1:5])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[C;D3:1]-[O;D1:2]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]	2	2	1177,2166	COc1cc2nc(-c3cccc([N+](=O)[O-])c3)nc(Nc3ccc4c(cnn4C(=O)OC(C)(C)C)c3)c2cc1OC(C)=O,COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC(C)=O
[C;D3:1]:1:[C;D3:2](-[O;D2:3]-[C;D2:4]):[C;D3:5]:[C:6]:[N:7]:[C:8]:1>>[C;D3:1]:1:[C;D3:2](:[C;D3:5]:[C:6]:[N:7]:[C:8]:1)-[O;D1:9].[O;D1:3]-[C;D2:4]$[C;D3:1]-[C;D3:2]:1:[C;D3:3](-[O;D1:4]):[C;D3:5](:[C;D2:6]):[C;D3:8](:[C;D2:7]):[N;D2:9]:[C;D3:10]:1=[O;D1:11]>>[C;D3:1]-[C;D2:2]-[C;D3:10](-[N;D2:9]-[C;D3:8](:[C;D3:5](-[C;D3:3](=[O;D1:4])-[O;D2:13]-[C;D1:12]):[C;D2:6]):[C;D2:7])=[O;D1:11]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	2	2	18,991	Cc1cc(C)cc(-c2c(OCC[C@@H]3CCCCN3C(=O)OC(C)(C)C)c3cc([N+](=O)[O-])c(Cl)cc3[nH]c2=O)c1
[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:5]>>[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1):[N:5]$[C;D2:1]:[C;D3:2](-[C;D1:3]):[C;D2:4]:[N:5]>>[C;D2:1]:[C;D3:2](:[C;D2:4]:[N:5])-[Br;D1:6].[C;D1:3]-[B;D3:13]-1-[O;D2:12]-[B:10](-[O:9]-[B:8](-[C:7])-[O;D2:14]-1)-[C:11]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D1:6]):[N;D2:7]:[C;D3:8](:[C;D3:9]):[N;D3:12]:1:[C;D2:11]:[C:10]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D1:6])=[O;D1:13])-[Cl;D1:14].[N;D1:7]-[C;D3:8](:[C;D3:9]):[N;D2:12]:[C;D2:11]:[C:10]$[N:1]:[C;D2:2]:[C;D3:3](-[Br;D1:4]):[C;D2:5]>>[Br;D1:4]-[Br;D1:6].[N:1]:[C;D2:2]:[C;D2:3]:[C;D2:5]	2	2	412,3943	CCOC(=O)c1c(C)nc2c(O)cc(C)cn12
[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:5]-[C;D3:6]):[N:7]>>[C;D2:5](-[C;D3:6])-[Br;D1:8].[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:7]$[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:5]>>[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1):[N:5]$[C;D2:1]:[C;D3:2](-[C;D1:3]):[C;D2:4]:[N:5]>>[C;D2:1]:[C;D3:2](:[C;D2:4]:[N:5])-[Br;D1:6].[C;D1:3]-[B;D3:13]-1-[O;D2:12]-[B:10](-[O:9]-[B:8](-[C:7])-[O;D2:14]-1)-[C:11]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D1:6]):[N;D2:7]:[C;D3:8](:[C;D3:9]):[N;D3:12]:1:[C;D2:11]:[C:10]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D1:6])=[O;D1:13])-[Cl;D1:14].[N;D1:7]-[C;D3:8](:[C;D3:9]):[N;D2:12]:[C;D2:11]:[C:10]	2	2	412,3943	CCOC(=O)c1c(C)nc2c(OCc3c(F)ccc(F)c3F)cc(C)cn12,CCOC(=O)c1c(C)nc2c(OCc3c(F)ccc(OC)c3F)cc(C)cn12
[N:1]:[C;D3:2](-[C;D2:3]#[N;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:6]):[C:5]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[Cl;D1:7]):[C:6].[N;D0:4]$[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[Cl;D1:5]):[C:6]>>[Cl;D1:5]-[C;D3:10](-[C;D3:8](=[O:7])-[Cl:9])=[O;D1:11].[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:12]):[C:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	2	2	3566,8671	Cc1cc(-c2nn(C)c(C#N)c2C)ccc1OCc1c(C2CC2)cccc1-n1nnn(C)c1=O,Cc1cc(-c2nn(C)c(C#N)c2C)ccc1OCc1c(C)cccc1-n1nnn(C)c1=O
[N:1]:[C;D3:2](-[C;D2:3]=[N;D2:4]-[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:7]):[C:6].[N;D1:4]-[O;D1:5]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[N;D2:5]:[N;D3:6](-[C;D4:7]):[C;D3:8](-[C;D3:9]):[C;D2:10]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:10]-[C;D3:8](-[C;D3:9])=[O;D1:12])=[O;D1:11].[N;D1:5]-[N;D2:6]-[C;D4:7]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[O;D1:5])-[C;D2:6]-[C;D3:7](=[O:8])-[C:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[O;D1:5])-[O;D2:12]-[C;D2:11]-[C:10].[C;D1:6]-[C;D3:7](=[O:8])-[C:9]	2	2	1610,7083	CC(C)(C)n1nc(C=NO)cc1-c1ccc(N2CCCCC2)cc1,CC(C)(C)n1nc(C=NO)cc1-c1ccc(F)cc1
[N;D1:1]=[C;D3:2](-[N;D1:3])-[C;D2:4]>>[N;D1:1]#[C;D2:2]-[C;D2:4].[N;D0:3]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D4:4]>>[C;D2:3](-[C;D4:4])-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1:1]#[C;D1:2]$[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[O;D2:5]-[C;D2:6]>>[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[O;D1:5]-[C;D2:6]$[O;D1:1]-[C;D2:2]-[C;D4:3]>>[O;D1:1]=[C;D2:2]-[C;D4:3]	2	2	491,562	N=C(N)CC1(c2cccc3ccccc23)CCCC1,N=C(N)CC1(c2ccc(Br)cc2)CCCC1
[N;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[S;D4:5]>>[N;D1:4]-[S;D4:5].[N;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[Cl;D1:5].[N;D1-:3]=[N;D2+:4]	2	2	71,2334	CCc1nc2c(C)cc(C)nc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc3ccccc3c2)cc1,CCc1nc(-c2ccccc2)cn1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cn2)cc1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]-1-[C;D2:6]-[N;D2:7]=[C;D3:8](-[C;D3:9](:[C:10]):[N:11])-[S;D2:12]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]#[C;D2:5]-[C;D1:6].[N;D1:7]-[C;D3:8](-[C;D3:9](:[C:10]):[N:11])=[S;D1:12]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[S;D1:5]):[C:6]>>[S;D1:5]=[P;D4:16]-1(-[S;D2:15]-[P:13](-[C:12]:2:[C:11]:[C:10]:[C:9](-[O:8]-[C:7]):[C:27]:[C:26]:2)(=[S:14])-[S;D2:25]-1)-[C;D3:17]:3:[C:18]:[C:19]:[C:20](-[O:21]-[C:22]):[C:23]:[C:24]:3.[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:28]):[C:6]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](-[O;D1:5])=[O;D1:7]):[C:6].[N;D0:4]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	2	2	148,2742	CCOC(=O)CC1CN=C(c2cc3cccc(N(C)S(=O)(=O)c4cccs4)c3[nH]2)S1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]-1-[C;D2:6]-[N;D2:7]=[C;D3:8](-[C;D3:9](:[C:10]):[N:11])-[S;D2:12]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]#[C;D2:5]-[C;D1:6].[N;D1:7]-[C;D3:8](-[C;D3:9](:[C:10]):[N:11])=[S;D1:12]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[S;D1:5]):[C:6]>>[S;D1:5]=[P;D4:16]-1(-[S;D2:15]-[P:13](-[C:12]:2:[C:11]:[C:10]:[C:9](-[O:8]-[C:7]):[C:27]:[C:26]:2)(=[S:14])-[S;D2:25]-1)-[C;D3:17]:3:[C:18]:[C:19]:[C:20](-[O:21]-[C:22]):[C:23]:[C:24]:3.[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:28]):[C:6]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[C:6].[N;D0:4]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	2	2	30,1084	CCOC(=O)CC1CN=C(c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)cc(OC)c3[nH]2)S1,CCOC(=O)CC1CN=C(c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)cc(OCC)c3[nH]2)S1
[O;D1:1]=[C;D3:2](-[N;D2:3]-[C;D3:4](:[N:5]):[C:6])-[C;D3:7]>>[O;D1:1]=[C;D3:2](-[C;D3:7])-[O;D1:8].[N;D1:3]-[C;D3:4](:[N:5]):[C:6]$[N;D1:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](:[C;D2:6]):[C;D3:8]:1:[C;D2:7]>>[N;D1:1]#[C;D2:2]-[C;D3:8](:[C;D3:5](:[C;D2:6])-[F;D1:9]):[C;D2:7].[N;D1:3]-[N;D1:4]$[C;D3:1]-[C;D2:2]-[C;D3:3]>>[C;D3:1]-[C;D3:2](-[C;D3:3])-[O;D1:4]$[C;D3:1]-[C;D3:2](-[O;D1:3])-[C;D3:4](:[C;D2:5]):[C;D2:6]>>[C;D3:4](:[C;D2:5])(:[C;D2:6])-[Br;D1:7].[C;D3:1]-[C;D2:2]=[O;D1:3]	2	2	143,3532	O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc([N+](=O)[O-])cc1N(C(=O)C(F)(F)F)C1CCOCC1,O=C(Nc1n[nH]c2ccc(Cc3cc(F)cc(F)c3)cc12)c1ccc(CN2CCCCC2)cc1[N+](=O)[O-]
