Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D3:2]-1-[C;D2:3]-[C;D3:4](-[C;D2:5]-[O;D1:6])-[O;D2:7]-[C;D3:8]-1=[O;D1:9]>>[C;D2:3]-1-[C;D3:4](-[C;D2:5]-[O;D2:6]-[C;D3:13](-[C;D2:12]-[C:11]-[C:10])=[O;D1:14])-[O;D2:7]-1.[C;D3:1]-[N;D2:2]-[C;D3:8](=[O;D1:9])-[O;D2:20]-[C;D2:19]-[C:18]:1:[C:17]:[C:16]:[C:15]:[C:22]:[C:21]:1$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	3	3	1172,2494,9630	CCN1CCN(c2ccc(N3C[C@H](COS(C)(=O)=O)OC3=O)cc2F)CC1=O,CN1CCN(c2ccc(N3C[C@H](COS(C)(=O)=O)OC3=O)cc2F)CC1=O,COCCN1CCN(c2ccc(N3C[C@H](COS(C)(=O)=O)OC3=O)cc2F)CC1=O
[C;D3:1]-[C;D2:2]-[N;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	3	3	48,4728,8835	CCOC(=O)[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1CNC(C)C
[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D3:2]-1-[C;D2:3]-[C;D3:4](-[C;D2:5]-[O;D1:6])-[O;D2:7]-[C;D3:8]-1=[O;D1:9]>>[C;D2:3]-1-[C;D3:4](-[C;D2:5]-[O;D2:6]-[C;D3:13](-[C;D2:12]-[C:11]-[C:10])=[O;D1:14])-[O;D2:7]-1.[C;D3:1]-[N;D2:2]-[C;D3:8](=[O;D1:9])-[O;D2:20]-[C;D2:19]-[C:18]:1:[C:17]:[C:16]:[C:15]:[C:22]:[C:21]:1	3	3	1172,2494,9630	CCN1CCN(c2ccc(N3C[C@H](CN=[N+]=[N-])OC3=O)cc2F)CC1=O,CN1CCN(c2ccc(N3C[C@H](CN=[N+]=[N-])OC3=O)cc2F)CC1=O,COCCN1CCN(c2ccc(N3C[C@H](CN=[N+]=[N-])OC3=O)cc2F)CC1=O
[C;D3:1]-[C;D2:2]-[N;D2:3]>>[C;D3:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	3	3	213,785,2179	Cc1c(F)cc(-c2cccc(F)c2)cc1CNc1c(F)ccc(O)c1F,COc1cc(CNc2c(C)ccc(O)c2C)cc(-c2cccc(F)c2)c1,COc1cc(CNc2c(F)ccc(O)c2F)cc(-c2cccc(F)c2)c1
[C;D3:1]-[C;D2:2]-[O;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[O;D1:3]-[C;D3:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	3	3	1156,3715,4602	COC(=O)C(C)Oc1cccc(COc2ccc(-n3nc(C)n(C(F)F)c3=O)c(F)c2)c1,COC(=O)C(C)Oc1cc(Cl)ccc1COc1ccc(N2C(=O)CN(C(C)C)C2=O)c(F)c1,COC(=O)C(C)Oc1ccc(COc2ccc(Cl)cc2)cc1
[C;D3:1]-[C;D2:2]=[N;D2:3]-[O;D1:4]>>[C;D3:1]-[C;D2:2]=[O;D1:5].[N;D1:3]-[O;D1:4]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	3	3	583,1419,3159	CC(C)(C)OC(=O)CCCCc1cc2cc(C=NO)ccc2c(=O)n1-c1ccc(F)cc1,Cc1ccc(C=NO)c(F)c1I,COC(=O)c1ccc(COc2ccc(C[C@@H](/C=N/O)NC(=O)OC(C)(C)C)cc2)cc1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[C;D3:8](-[C;D3:6](=[O:5])-[Cl:7])=[O;D1:9].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:10]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	3	3	156,2519,8059	CC(C)(C#N)c1cccc(C(=O)Nc2cccc([N+](=O)[O-])c2)c1,CCCCCCCCCCCCCCOc1ccc(C(=O)Nc2ccccc2)cc1,CCCCCCCCCCCCCCOc1ccc(C(=O)Nc2cccc(CO)c2)cc1
[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[C;D2:1]-[C;D4:2](-[O;D1:3])(-[C;D3:4](:[C;D3:5]):[C;D2:6])-[C;D2:7]>>[C;D3:4](:[C;D3:5])(:[C;D2:6])-[I;D1:8].[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:7]	3	3	2264,5943,9500	Cc1cc(Br)ccc1C1(O)CCC(C(=O)N[C@@H]2CC[C@H](O)CC2)CC1
[C;D3:1]-[C;D3:2]:1:[C;D3:3](-[O;D1:4]):[C;D3:5](:[C;D2:6]):[C;D3:8](:[C;D2:7]):[N;D2:9]:[C;D3:10]:1=[O;D1:11]>>[C;D3:1]-[C;D2:2]-[C;D3:10](-[N;D2:9]-[C;D3:8](:[C;D3:5](-[C;D3:3](=[O;D1:4])-[O;D2:13]-[C;D1:12]):[C;D2:6]):[C;D2:7])=[O;D1:11]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	3	3	18,991,3719	Cc1cc(C)cc(-c2c(O)c3cc([N+](=O)[O-])c(Cl)cc3[nH]c2=O)c1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[O:1]-[C;D3:2](=[O:3])-[C;D4:4]-1(-[O;D2:5])-[C;D2:6]-[C;D2:7]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[O;D2:5])-[C;D2:6]-[C;D2:7]-[Br;D1:8]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5])-[O;D2:6]-[C;D3:7]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5])-[Br;D1:8].[O;D1:6]-[C;D3:7]	3	3	397,1957,2822	COC(=O)C1(Oc2ccc(N)c(F)c2)CC1
[C;D3:1]-[N;D2:2]-[N;D1:3]>>[N;D2:3](=[O;D1:4])-[O;D1:5].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:7].[C;D3:1]:[C;D2:2]:[C;D2:6]	3	3	198,3150,7220	CS(=O)(=O)Oc1cc(NN)c(F)cc1Cl
[C;D3:1]-[N;D3:2]-1-[C;D2:3]-[C;D3:4](-[C;D2:5]-[O;D1:6])-[O;D2:7]-[C;D3:8]-1=[O;D1:9]>>[C;D2:3]-1-[C;D3:4](-[C;D2:5]-[O;D2:6]-[C;D3:13](-[C;D2:12]-[C:11]-[C:10])=[O;D1:14])-[O;D2:7]-1.[C;D3:1]-[N;D2:2]-[C;D3:8](=[O;D1:9])-[O;D2:20]-[C;D2:19]-[C:18]:1:[C:17]:[C:16]:[C:15]:[C:22]:[C:21]:1$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]	3	3	1172,2494,9630	CCN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)CC1=O,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)CC1=O,COCCN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)CC1=O
[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]$[C;D3:1]:[C;D3:4](:[C;D2:3]:[N:2])-[N;D3+:5](=[O;D1:6])-[O;D1-:7]>>[N;D3+:5](-[O;D1:6])(-[O;D1-:7])=[O;D1:8].[C;D3:1]:[C;D2:4]:[C;D2:3]:[N:2]$[C;D1:1]-[O;D2:2]-[C;D3:3]:1:[C;D3:4]:[C:5]:[N:6]:[C:7]:[C;D2:8]:1>>[C;D3:3]:1(:[C;D3:4]:[C:5]:[N:6]:[C:7]:[C;D2:8]:1)-[Cl;D1:9].[C;D1:1]-[O;D1:2]	3	3	163,560,5563	O=[N+]([O-])c1cnc2c(c1O)CCC2
[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]$[C:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]$[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[N:5]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:7]-[C;D1:6]):[N:5]	3	3	544,2008,4912	O=Cc1nn(C2CCCCO2)c2ccc(O)cc12
[C;D3:1]:1:[C:2]:[C:4](:[C:3]):[N;D2:5]:[N;D3:6]:1-[C;D3:7]-2-[C;D2:8]-[C;D2:9]-[C;D2:10]-[C;D2:11]-[O;D2:12]-2>>[C;D2:7]-1-[C;D2:8]-[C;D2:9]-[C;D2:10]=[C;D2:11]-[O;D2:12]-1.[C;D3:1]:1:[C:2]:[C:4](:[C:3]):[N;D2:5]:[N;D2:6]:1$[C;D1:1]-[C;D3:2]:1:[C;D3:3]:2:[C;D3:4]:[N:5]:[C:6]:[C;D3:7]:[C;D3:8]:2:[N;D2:9]:[N;D2:10]:1>>[C;D1:1]-[C;D3:2](-[C;D3:3]:1:[C;D3:4]:[N:5]:[C:6]:[C;D3:7]:[C;D3:8]:1-[O;D1:12])=[O;D1:11].[N;D1:9]-[N;D1:10]$[C:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[O;D1:6]):[C;D3:7](:[C;D2:8]):[C;D3:10](:[C;D2:9]):[N;D2:11]:[C;D3:12]:1=[O;D1:13]>>[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:12](-[N;D2:11]-[C;D3:10](:[C;D3:7](-[C;D3:5](=[O;D1:6])-[O;D2:15]-[C;D1:14]):[C;D2:8]):[C;D2:9])=[O;D1:13]	3	3	91,4900,5802	Cc1c2c(=O)[nH]c3ccc(I)cc3c2nn1C1CCCCO1
[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[C;D3:5]:[C;D3:6]:1-[Cl;D1:7]>>[Cl;D1:7]-[P;D4:9](=[O;D1:8])(-[Cl;D1:10])-[Cl;D1:11].[C;D3:1]:1:[C:2]:[N:3]:[C:4]:[C;D3:5]:[C;D3:6]:1-[O;D1:12]$[C;D3:1]-[O;D1:2]>>[C;D3:1]-[O;D2:2]-[C;D1:3]$[C;D3:1]:[C;D3:4](:[C;D2:3]:[N:2])-[N;D3+:5](=[O;D1:6])-[O;D1-:7]>>[N;D3+:5](-[O;D1:6])(-[O;D1-:7])=[O;D1:8].[C;D3:1]:[C;D2:4]:[C;D2:3]:[N:2]	3	3	163,560,5563	O=[N+]([O-])c1cnc2c(c1Cl)CCC2
[C;D3:1]:[C;D3:2](-[N;D3:3](-[C;D2:4])-[C;D2:5]):[N;D2:6]:[C:7]:[C:8]>>[C;D3:1]:[C;D3:2](:[N;D2:6]:[C:7]:[C:8])-[Cl;D1:9].[N;D2:3](-[C;D2:4])-[C;D2:5]$[C;D3:1]:[C;D3:2](-[Cl;D1:3]):[N;D2:4]:[C;D3:5]:[C:6]>>[Cl;D1:3]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C;D3:1]:[C;D2:2]:[N;D3+:4](:[C;D3:5]:[C:6])-[O;D1-:11]$[C:1]:[C;D3:2]:[N;D3+:3](-[O;D1-:4]):[C;D2:5]:[C:6]>>[O;D1:4]-[O;D1:7].[C:1]:[C;D3:2]:[N;D2:3]:[C;D2:5]:[C:6]	3	3	822,1536,8408	Cc1cc(Cl)nc(N2CCCC2)c1[N+](=O)[O-],Cc1cc(Cl)nc(N2CC[C@@H](F)C2)c1[N+](=O)[O-],Cc1cc(Cl)nc(N2CCC(F)(F)CC2)c1[N+](=O)[O-]
[C;D4:1]-[C;D2:2]-[C;D3:3]>>[C;D4:1]-[C;D3:2](-[C;D3:3])-[O;D1:4]$[C;D3:1]:1-[N;D2:2]-[C;D3:3](-[C;D3:4])-[C;D4:5](-[C;D1:6])(-[C;D1:7])-[C;D3:8](-[O;D1:9])-[C;D3:10]:1:[C;D2:11]>>[C;D3:1](-[N;D2:2]=[C;D2:3]-[C;D3:4]):[C;D2:10]:[C;D2:11].[C;D3:5](-[C;D1:6])(-[C;D1:7])-[C;D2:8]=[O;D1:9]$[C;D3:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])=[O;D1:5].[C;D3:1]-[N;D1:2]	3	3	1804,5735,9213	CCOC(=O)c1ccc2c(c1)CC(C)(C)C(c1cccc(Br)c1)N2,CCOC(=O)c1ccc2c(c1)CC(C)(C)C(c1cc(F)ccc1C)N2
[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[S;D1:5]):[C:6]>>[S;D1:5]=[P;D4:16]-1(-[S;D2:15]-[P:13](-[C:12]:2:[C:11]:[C:10]:[C:9](-[O:8]-[C:7]):[C:27]:[C:26]:2)(=[S:14])-[S;D2:25]-1)-[C;D3:17]:3:[C:18]:[C:19]:[C:20](-[O:21]-[C:22]):[C:23]:[C:24]:3.[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:28]):[C:6]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[C:6].[N;D0:4]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]	3	3	30,209,1084	COc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C(N)=S)[nH]c12,COCC(COC)Oc1cc(Oc2ccc(S(C)(=O)=O)cn2)cc2cc(C(N)=S)[nH]c12,CCOc1cc(Oc2ccc(S(C)(=O)=O)nc2)cc2cc(C(N)=S)[nH]c12
[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D1:6])-[O;D2:7]):[C:8]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:10]-[C;D1:9]):[C:8].[N;D2:5](-[C;D1:6])-[O;D2:7]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[N;D2:5]:[N;D3:6](-[C;D3:7]):[C;D2:8]:[C;D3:9](-[O;D2:10]):[C;D3:11]:1=[O;D1:12]>>[C;D3:8](-[O;D2:14]-[C;D1:13])(-[O;D2:15]-[C;D1:16])-[N;D3:17](-[C;D1:18])-[C;D1:19].[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[N;D2:5]-[N;D2:6]-[C;D3:7])-[C;D3:11](-[C;D2:9]-[O;D2:10])=[O;D1:12]$[C:1]-[C;D3:2](=[O:3])-[C;D3:4](=[N;D2:5]-[N;D2:6]-[C;D3:7])-[C;D3:8](=[O:9])-[O:10]>>[N;D2:5](=[O;D1:11])-[O;D1:12].[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:8](=[O:9])-[O:10].[N;D1:6]-[C;D3:7]	3	3	10,826,971	COc1cn(-c2cccc(C(F)(F)F)c2)nc(C(=O)N(C)OC)c1=O,COc1cn(-c2ccc(I)cc2F)nc(C(=O)N(C)OC)c1=O,COc1cn(-c2ccccc2OC(F)F)nc(C(=O)N(C)OC)c1=O
[N;D1:1]-[C;D2:2]-[C;D3:3]>>[N;D1:1]-[C;D3:2](-[C;D3:3])=[O;D1:4]$[N;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]>>[C;D3:2](=[O;D1:3])(-[C;D3:4])-[O;D1:5].[N;D0:1]$[N;D1:1]-[C;D3:2]>>[N;D2:1](-[C;D3:2])-[C;D3:4](-[C;D1:3])=[O;D1:5]	3	3	73,3577,8510	NCc1ccc(Cl)c(N)c1Cl,NCc1ccc(Cl)c(N)c1F
[N;D1:1]-[C;D3:2]-[C;D3:3]-[O;D1:4]>>[N;D2:1]-1-[C;D3:2]-[C;D3:3]-[O;D2:4]-[C;D3:6]-1=[O;D1:5]$[O;D1:1]=[C;D3:2]-1-[N;D2:3]-[C;D3:4](-[C;D2:5])-[C;D3:6]-[O;D2:7]-1>>[O;D1:1]=[C;D3:2](-[C;D3:4](-[C;D2:5])-[C;D3:6]-[O;D1:7])-[O;D1:8].[N;D2:3](=[N;D2+:10]=[N;D1-:9])-[P;D4:11](=[O;D1:12])(-[C;D3:13]:1:[C:14]:[C:15]:[C:16]:[C:17]:[C:18]:1)-[C;D3:19]:2:[C:20]:[C:21]:[C:22]:[C:23]:[C:24]:2$[O:1]=[C;D3:2](-[O;D1:3])-[C:4]>>[O:1]=[C;D3:2](-[O;D2:3]-[C;D2:6]-[C;D1:5])-[C:4]	3	3	977,2965,3022	NC(Cc1ccc(F)cc1)C(O)c1ccc(C(F)(F)F)cc1,NC(Cc1ccc(C(F)(F)F)cc1)C(O)c1ccccc1,NC(Cc1cccc(C(F)(F)F)c1)C(O)c1ccc(F)cc1
[N;D3:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5]:1-[N;D3:6](-[C;D2:7])-[C;D2:8]>>[N;D3:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5]:1-[Cl;D1:9].[N;D2:6](-[C;D2:7])-[C;D2:8]$[N;D3:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D3:5]:1-[Cl;D1:6]>>[Cl;D1:6]-[C;D4:11](-[C;D4:8](-[Cl:7])(-[Cl:9])-[Cl:10])(-[Cl;D1:12])-[Cl;D1:13].[N;D3:1]:1:[N:2]:[C:3]:[C;D3:4]:[C;D2:5]:1$[C;D1:1]-[N;D3:2]:1:[C;D2:3]:[C:4]:[C:5]:[N;D2:6]:1>>[C;D1:1]-[O;D2:12]-[S;D4:9](-[O:8]-[C:7])(=[O:10])=[O:11].[N;D2:2]:1:[C;D2:3]:[C:4]:[C:5]:[N;D2:6]:1	3	3	849,3433,5483	Cn1ncc([N+](=O)[O-])c1N1CCCN(C(=O)OC(C)(C)C)CC1,Cn1ncc([N+](=O)[O-])c1N1CCNCC2(CC2)C1
[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[N;D2:6]:[C:7]:[C:8]:1>>[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C;D3:5](:[N;D2:6]:[C:7]:[C:8]:1)-[Cl;D1:9]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[Cl;D1:6]):[N;D2:7]:[C;D3:8](-[C;D3:9]):[C;D2:10]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5]#[N;D1:7])-[C;D2:10]-[C;D3:8](-[C;D3:9])=[O;D1:11].[Cl;D0:6]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:5]#[N:6])-[C;D2:7]-[C;D3:8](=[O:9])-[C:10]>>[C;D2:7](-[C;D3:8](=[O:9])-[C:10])-[Br;D1:11].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D2:5]#[N:6]	3	3	167,1963,3242	CCOC(=O)c1c[nH]c(-c2ccccc2)c1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]-1-[C;D2:6]-[N;D2:7]=[C;D3:8](-[C;D3:9](:[C:10]):[N:11])-[S;D2:12]-1>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]#[C;D2:5]-[C;D1:6].[N;D1:7]-[C;D3:8](-[C;D3:9](:[C:10]):[N:11])=[S;D1:12]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[S;D1:5]):[C:6]>>[S;D1:5]=[P;D4:16]-1(-[S;D2:15]-[P:13](-[C:12]:2:[C:11]:[C:10]:[C:9](-[O:8]-[C:7]):[C:27]:[C:26]:2)(=[S:14])-[S;D2:25]-1)-[C;D3:17]:3:[C:18]:[C:19]:[C:20](-[O:21]-[C:22]):[C:23]:[C:24]:3.[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:28]):[C:6]$[N:1]:[C;D3:2](-[C;D3:3](-[N;D1:4])=[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:5])-[O;D1:7]):[C:6].[N;D0:4]	3	3	30,1084,6563	CCOC(=O)CC1CN=C(c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)cc(OC)c3[nH]2)S1,CCOC(=O)CC1CN=C(c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)cc(OCC)c3[nH]2)S1,CCOC(=O)CC1CN=C(c2cc3cc(Oc4ccc(S(C)(=O)=O)nc4)cc(C)c3[nH]2)S1
[C:1](:[C;D3:2](-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D3:6]):[N:7]):[N:8]>>[C:1](:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:9]):[N:7]):[N:8].[N;D1:5]-[N;D3:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D1:6]):[N;D3:7](-[C;D3:8]):[C;D3:9](-[C;D3:10]):[N;D2:11]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D3:5](-[C;D1:6])-[Br;D1:13])=[O;D1:12].[N;D2:7](-[C;D3:8])-[C;D3:9](-[C;D3:10])=[N;D1:11]	2	2	755,9056	Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(OCc2ccccc2)cc1
[C:1](:[C;D3:2]-[C;D3:3](=[O;D1:4])-[O;D1:5]):[N:6]>>[C:1](:[C;D3:2]-[C;D2:3]#[N;D1:7]):[N:6].[O;D1:5]-[C;D2:10]-[C;D2:9]-[O:8].[O;D0:4]$[C;D3:1]:[C;D3:2](-[N;D1:3]):[N;D2:4]:[C:5]:[C:6]>>[C;D3:1]:[C;D3:2](:[N;D2:4]:[C:5]:[C:6])-[Cl;D1:7].[N;D0:3]$[C;D3:1]:[C;D3:2](-[Cl;D1:3]):[N;D2:4]:[C:5]:[C:6]>>[Cl;D1:3]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C;D3:1]:[C;D3:2](:[N;D2:4]:[C:5]:[C:6])=[O;D1:11]	2	2	14,2806	Nc1nc(-c2ccco2)c(-c2ccncn2)cc1C(=O)O
[C:1](:[C;D3:2]-[N;D3:3](-[C;D3:4](=[O;D1:5])-[C;D3:6])-[C;D3:7]):[S:8]>>[C;D3:4](=[O;D1:5])(-[C;D3:6])-[Cl;D1:9].[C:1](:[C;D3:2]-[N;D2:3]-[C;D3:7]):[S:8]$[C:1](:[C;D3:2]-[N;D2:3]-[C;D3:4](-[C;D2:5])-[C;D2:6]):[S:7]>>[C;D3:4](-[C;D2:5])(-[C;D2:6])=[O;D1:8].[C:1](:[C;D3:2]-[N;D1:3]):[S:7]$[C:1](:[C;D3:2]-[N;D1:3]):[S:4]>>[C:1](:[C;D3:2]-[N;D2:3]-[C;D3:10](-[O;D2:9]-[C:6](-[C:5])(-[C:7])-[C:8])=[O;D1:11]):[S:4]	2	2	1746,5184	COC(=O)c1sc(C#CC(C)(C)C)cc1N(C(=O)c1ccc(Cl)cc1Cl)C1CCOCC1,COC(=O)c1sc(C#CC(C)(C)C)cc1N(C(=O)[C@@H]1CC[C@@H](C)CC1)C1CCC(n2ccnn2)CC1
