Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[N:1]:1:[C;D2:2]:[C;D3:3](-[C;D3:4]:2:[N;D2:5]:[C:6]:[C:7]:[C:8]:[N;D2:9]:2):[C;D3:10]:[C:12]:1:[N:11]>>[N:1]:1:[C;D2:2]:[C;D3:3](:[C;D3:10]:[C:12]:1:[N:11])-[B;D3:17]-2-[O;D2:16]-[C:14](-[C:13])(-[C:15])-[C:19](-[O;D2:18]-2)(-[C:20])-[C:21].[C;D3:4]:1(:[N;D2:5]:[C:6]:[C:7]:[C:8]:[N;D2:9]:1)-[Cl;D1:22]$[C;D2:1]-[N;D3:2]:1:[C;D2:3]:[C;D3:4](-[C;D2:5]):[N;D2:6]:[N;D2:7]:1>>[C;D2:1]-[N;D2:2]=[N;D2+:7]=[N;D1-:6].[C;D1:3]#[C;D2:4]-[C;D2:5]$[C;D3:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[N:6]:[C:7]:[C;D3:8]:1)-[Cl;D1:9].[C;D3:1]-[N;D1:2]	1	1	226	Cc1ccc(S(=O)(=O)n2cc(-c3ncc(F)c(N[C@H](Cn4cc(CO)nn4)C(C)(C)C)n3)c3cc(F)cnc32)cc1
[N:1]:1:[C;D3:2]:[N;D3:3](-[C;D2:4]-[C;D3:5]):[N;D2:6]:[C:7]:1>>[C;D2:4](-[C;D3:5])-[Br;D1:8].[N:1]:1:[C;D3:2]:[N;D2:3]:[N;D2:6]:[C:7]:1$[C;D2:1]-[N;D3:2]:1:[C;D3:3](=[O;D1:4]):[N;D2:5]:[N;D2:6]:[C;D3:7]:1-[C;D2:8]>>[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C;D3:7](-[C;D2:8])=[O;D1:9]$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D2:6]-[C:7](=[O:8])-[C:9]>>[C;D2:1]-[N;D2:2]=[C;D2:3]=[O;D1:4].[N;D1:5]-[N;D2:6]-[C:7](=[O:8])-[C:9]$[N;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D2:5]>>[C;D3:3](=[O;D1:4])(-[C;D2:5])-[O;D1:6].[N;D1:1]-[N;D1:2]$[O;D1:1]=[C;D3:2](-[O;D1:3])-[C;D2:4]>>[O;D1:1]=[C;D3:8](-[O;D2:7]-[C:6]-[C:5])-[C;D1:9].[C;D2:2](-[C;D2:4])#[N;D1:10].[O;D0:3]	1	1	324	CCn1c(CC2CC2c2ccc(Br)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O
[N:1]:[C:2]:[C;D3:3]-[C;D3:4]-1=[N;D2:5]-[O;D2:6]-[C;D4:7](-[C;D2:8])(-[C;D2:9])-[C;D2:10]-1>>[C;D3:7](-[C;D2:8])(-[C;D2:9])=[C;D1:10].[N:1]:[C:2]:[C;D3:3]-[C;D2:4]=[N;D2:5]-[O;D1:6]$[C;D3:1](-[C;D2:2]=[N;D2:3]-[O;D1:4]):[C:5]:[N:6]>>[C;D3:1](-[C;D2:2]=[O;D1:7]):[C:5]:[N:6].[N;D1:3]-[O;D1:4]$[C;D3:1](-[C;D2:2]=[O;D1:3]):[C:4]:[N:5]>>[C;D3:1](-[C;D3:2](=[O;D1:3])-[N;D3:8](-[O;D2:7]-[C:6])-[C;D1:9]):[C:4]:[N:5]$[C;D3:1](-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D1:5])-[O;D2:6]):[C:7]:[N:8]>>[C;D3:1](-[C;D3:2](=[O;D1:3])-[O;D1:9]):[C:7]:[N:8].[N;D2:4](-[C;D1:5])-[O;D2:6]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	974	CCn1ncc2c(NC3CC3)c(C3=NOC4(CCCCC4)C3)cnc21
[N:1]:[C:2]:[C;D3:3]-[O;D1:4]>>[N:1]:[C:2]:[C;D3:3]-[O;D2:4]-[C;D2:9]-[C;D3:8]:1:[C:7]:[C:6]:[C:5]:[C:11]:[C:10]:1$[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:4]-[C;D1:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[O;D1:4]-[C;D1:5]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]>>[C;D3:1]-[C;D2:2]#[N;D1:5].[O;D1:4]-[C;D2:8]-[C;D2:7]-[O:6].[O;D0:3]$[N:1]:[C:2]:[C;D2:7]:[C;D3:4](:[C;D2:3])-[C;D2:5]#[N;D1:6]>>[N:1]:[C:2]:[C;D2:7]:[C;D3:4](:[C;D2:3])-[Br;D1:8].[C;D1:5]#[N;D1:6]$[C;D2:1]-[N;D3:2]:1:[C;D3:3](-[C;D1:4]):[N;D2:5]:[C;D3:6](:[C;D3:7]:1:[C;D3:8]):[C;D2:9]>>[C;D2:1]-[N;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:10])-[C;D3:7](:[C;D3:6](-[N;D3+:5](=[O;D1:11])-[O;D1-:12]):[C;D2:9]):[C;D3:8]	1	1	1160	COCCn1c(C)nc2cc(C(=O)OC)cc(O)c21
[N:1]:[C;D3:2](-[C;D2:3]-[N;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D2:3]=[N;D2:4]-[O;D1:6]):[C:5]$[N:1]:[C;D3:2](-[C;D2:3]=[N;D2:4]-[O;D1:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:7]):[C:6].[N;D1:4]-[O;D1:5]$[N:1]:[C;D3:2](-[C;D2:3]=[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[N;D2:5]:[N;D3:6](-[C;D4:7]):[C;D3:8](-[C;D3:9]):[C;D2:10]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:10]-[C;D3:8](-[C;D3:9])=[O;D1:12])=[O;D1:11].[N;D1:5]-[N;D2:6]-[C;D4:7]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[O;D1:5])-[C;D2:6]-[C;D3:7](=[O:8])-[C:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[O;D1:5])-[O;D2:12]-[C;D2:11]-[C:10].[C;D1:6]-[C;D3:7](=[O:8])-[C:9]	1	1	1610	CC(C)(C)n1nc(CN)cc1-c1ccc(N2CCCCC2)cc1
[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[Cl;D1:5]):[C:6]:[O:7]>>[Cl;D1:5]-[C;D3:11](-[C;D3:9](=[O:8])-[Cl:10])=[O;D1:12].[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D1:13]):[C:6]:[O:7]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D3:1]-[C;D3:2](-[C;D1:3])=[O;D1:4]>>[C;D3:1]-[C;D4:2]-1(-[C;D1:3])-[O;D2:4]-[C;D2:6]-[C;D2:5]-[O;D2:7]-1$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[O;D2:6]:[C;D3:7](-[C;D2:8]):[N;D2:9]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4]-1-[C;D2:5]-[O;D2:6]-[C;D3:7](-[C;D2:8])=[N;D2:9]-1$[O:1]-[C:2](=[O:3])-[C;D3:4]-1-[C;D2:5]-[O;D2:6]-[C;D3:7](-[C;D2:8])=[N;D2:9]-1>>[O:1]-[C:2](=[O:3])-[C;D3:4](-[C;D2:5]-[O;D1:6])-[N;D2:9]-[C;D3:7](-[C;D2:8])=[O;D1:10]	1	1	2217	CC(=O)c1cccc(Cc2nc(C(=O)Cl)co2)c1
[N:1]:[C;D3:2](-[S;D3:3](=[O;D1:4])-[C;D2:5]):[N:6]>>[O;D1:4]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[N:1]:[C;D3:2](-[S;D2:3]-[C;D2:5]):[N:6]$[N:1]:[C;D3:2](-[S;D2:3]-[C;D2:4]-[C;D3:5](:[N:6]):[C:7]):[N:8]>>[C;D2:4](-[C;D3:5](:[N:6]):[C:7])-[Cl;D1:9].[N:1]:[C;D3:2](-[S;D1:3]):[N:8]$[Cl;D1:1]-[C;D2:2]-[C;D3:3](:[N:4]):[C:5]>>[Cl;D1:1]-[S;D3:7](=[O;D1:6])-[Cl;D1:8].[C;D2:2](-[C;D3:3](:[N:4]):[C:5])-[O;D1:9]$[O;D1:1]-[C;D2:2]-[C;D3:3](:[N;D2:4]:[C;D2:5]:[C:6]):[C:7]>>[O;D1-:1]-[N;D3+:4](:[C;D3:3](-[C;D1:2]):[C:7]):[C;D2:5]:[C:6]$[C;D3:1](:[N;D3+:2](-[O;D1-:3]):[C;D2:4]:[C:5]):[C:6]>>[O;D1:3]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D3:1](:[N;D2:2]:[C;D2:4]:[C:5]):[C:6]	1	1	555	CC(=O)c1cc2nc(S(=O)Cc3nccc4c3OCO4)[nH]c2cc1C
[N:1]:[C;D3:2](:[C:3]:[N:9]):[C;D3:5](:[C;D2:4])-[B;D3:6](-[O;D1:7])-[O;D1:8]>>[N:1]:[C;D3:2](:[C:3]:[N:9]):[C;D3:5](:[C;D2:4])-[Br;D1:10].[B;D3:6](-[O;D2:7]-[C;D1:13])(-[O;D2:8]-[C;D1:14])-[O;D2:12]-[C;D1:11]$[C;D3:1]:1:[N:2]:[C:3]:[C;D3:4](:[C:5]):[N;D3:6]:1-[C;D2:7]-[C;D3:8]>>[C;D2:7](-[C;D3:8])-[Br;D1:9].[C;D3:1]:1:[N:2]:[C:3]:[C;D3:4](:[C:5]):[N;D2:6]:1$[C;D3:1]-[N;D3:2](-[C;D2:3]-[C;D2:4])-[C;D2:6]-[C;D2:5]>>[C;D2:3](-[C;D2:4])-[Br;D1:7].[C;D2:5]-[C;D2:6]-[Br;D1:8].[C;D3:1]-[N;D1:2]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[N;D2:8]:1):[C;D3:7]>>[C;D1:1]-[C;D3:2](=[O;D1:9])-[O;D1:10].[N;D1:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[N;D1:8]):[C;D3:7]	1	1	839	Cc1nc2c(B(O)O)cc(N3CCOCC3)cc2n1Cc1cccc(Cl)c1
[N:1]:[C;D3:3](:[C:2])-[N;D2:4]-[C;D3:5](=[O;D1:6])-[C;D3:7]>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[O;D1:8].[N:1]:[C;D3:3](:[C:2])-[N;D1:4]$[N:1]:[C:6]:[C;D3:4](:[C:3]:[N:2])-[N;D1:5]>>[N:1]:[C:6]:[C;D3:4](:[C:3]:[N:2])-[N;D2:5]=[O;D1:7]$[N:1]:[C;D3:7]:[C;D3:4](:[C;D3:3]:[N:2])-[N;D2:5]=[O;D1:6]>>[N:1]:[C;D3:7]:[C;D2:4]:[C;D3:3]:[N:2].[N;D2:5](=[O;D1:6])-[O;D1:8]$[C;D2:1]-[N;D3:2]:1:[C;D3:3](=[S;D1:4]):[N;D2:5]:[C;D3:6](=[O;D1:7]):[C;D2:8]:[C;D3:9]:1-[N;D1:10]>>[C;D3:6](=[O;D1:7])(-[C;D2:8]-[C;D2:9]#[N;D1:10])-[O;D2:13]-[C;D2:12]-[C:11].[C;D2:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D1:5]$[C;D2:1]-[N;D2:2]-[C;D3:3](-[N;D1:4])=[S;D1:5]>>[C;D2:1]-[N;D2:2]=[C;D2:3]=[S;D1:5].[N;D0:4]	1	1	364	CCCCCn1c(NC(=O)C2CCC2)c(N)c(=O)[nH]c1=S
[N:1]:[C;D3:4](:[C:3]:[N:2])-[C;D3:5](=[O;D1:6])-[N;D2:7]-[C;D2:8]>>[N:1]:[C;D3:4](:[C:3]:[N:2])-[C;D3:5](=[O;D1:6])-[O;D1:9].[N;D1:7]-[C;D2:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]$[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:5]-[C;D3:6]):[N:7]>>[C;D2:5](-[C;D3:6])-[Br;D1:8].[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:7]$[N:1]:[C:2](:[C;D3:3]-[O;D1:4]):[N:5]>>[N:1]:[C:2](:[C;D3:3]-[O;D2:4]-[C;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1):[N:5]$[C;D2:1]:[C;D3:2](-[C;D1:3]):[C;D2:4]:[N:5]>>[C;D2:1]:[C;D3:2](:[C;D2:4]:[N:5])-[Br;D1:6].[C;D1:3]-[B;D3:13]-1-[O;D2:12]-[B:10](-[O:9]-[B:8](-[C:7])-[O;D2:14]-1)-[C:11]	1	1	412	Cc1cc(OCc2c(F)ccc(F)c2F)c2nc(C)c(C(=O)NCC(C)(C)N)n2c1
[N;D1:1]=[C;D3:2](-[N;D1:3])-[C;D2:4]>>[N;D1:1]#[C;D2:2]-[C;D2:4].[N;D0:3]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D4:4]>>[C;D2:3](-[C;D4:4])-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[N;D1:1]#[C;D1:2]$[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[O;D2:5]-[C;D2:6]>>[C;D1:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[O;D1:5]-[C;D2:6]$[O;D1:1]-[C;D2:2]-[C;D4:3]>>[O;D1:1]=[C;D2:2]-[C;D4:3]$[O;D1:1]=[C;D2:2]-[C;D4:3]>>[O;D1:1]=[C;D3:7](-[O;D2:6]-[C:5]-[C:4])-[C;D1:8].[C;D2:2](-[C;D4:3])#[N;D1:9]	1	1	491	N=C(N)CC1(c2cccc3ccccc23)CCCC1
[N;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[S;D4:5]>>[N;D1:4]-[S;D4:5].[N;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D3:9]:1:[C:8]:[C:7]:[C:6]:[C:12]:[C:11]:1$[C;D2:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D2:2]-[N;D2:3]=[N;D2+:4]>>[C;D2:1]-[C;D2:2]-[Cl;D1:5].[N;D1-:3]=[N;D2+:4]$[C;D2:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D2:1]-[C;D2:2]-[O;D1:7]	1	1	71	CCc1nc2c(C)cc(C)nc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc3ccccc3c2)cc1
[N;D3:1]:1:[C:2]:[N:3]:[C;D3:4]:[C;D3:5]:2:[C;D3:6]:1:[N;D2:7]:[C;D3:8](-[C;D3:9]):[N;D2:10]:2>>[N;D3:1]:1:[C:2]:[N:3]:[C;D3:4]:[C;D3:5](:[C;D3:6]:1-[N;D2:7]-[C;D3:8](-[C;D3:9])=[O;D1:11])-[N;D1:10]$[N:1]:[C;D3:3](:[C:2])-[N;D2:4]-[C;D3:5](=[O;D1:6])-[C;D3:7]>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[O;D1:8].[N:1]:[C;D3:3](:[C:2])-[N;D1:4]$[N:1]:[C:6]:[C;D3:4](:[C:3]:[N:2])-[N;D1:5]>>[N:1]:[C:6]:[C;D3:4](:[C:3]:[N:2])-[N;D2:5]=[O;D1:7]$[N:1]:[C;D3:7]:[C;D3:4](:[C;D3:3]:[N:2])-[N;D2:5]=[O;D1:6]>>[N:1]:[C;D3:7]:[C;D2:4]:[C;D3:3]:[N:2].[N;D2:5](=[O;D1:6])-[O;D1:8]$[C;D2:1]-[N;D3:2]:1:[C;D3:3](=[S;D1:4]):[N;D2:5]:[C;D3:6](=[O;D1:7]):[C;D2:8]:[C;D3:9]:1-[N;D1:10]>>[C;D3:6](=[O;D1:7])(-[C;D2:8]-[C;D2:9]#[N;D1:10])-[O;D2:13]-[C;D2:12]-[C:11].[C;D2:1]-[N;D2:2]-[C;D3:3](=[S;D1:4])-[N;D1:5]	1	1	364	CCCCCn1c(=S)[nH]c(=O)c2[nH]c(C3CCC3)nc21
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5](-[C;D2:6])-[C;D3:7](=[O:8])-[N:9]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:10].[C;D2:5](-[C;D2:6])-[C;D3:7](=[O:8])-[N:9]$[C;D3:1]-[C;D2:2]-[C;D2:3]-[C;D3:4](=[O:5])-[N:6]>>[C;D3:1]-[C;D2:2]=[C;D2:3]-[C;D3:4](=[O:5])-[N:6]$[C;D3:1]-[C;D2:2]=[C;D2:3]-[C;D3:4](=[O:5])-[N:6]>>[C;D2:3](-[C;D3:4](=[O:5])-[N:6])-[P;D4:10](-[O;D2:9]-[C:8]-[C:7])(=[O;D1:11])-[O;D2:12]-[C:13]-[C:14].[C;D3:1]-[C;D2:2]=[O;D1:15]$[C;D3:1]-[C;D2:2]=[O;D1:3]>>[C;D3:1]-[C;D2:2]-[O;D1:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	1105	CC(C)(C)OC(=O)C[C@H](Cc1cc(Cl)c(N)c(C(F)(F)F)c1)C(=O)N1C(=O)OC[C@H]1Cc1ccccc1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[O;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:7].[O;D1:5]-[C;D3:6]$[C;D2:1]:[C;D3:2](-[O;D1:3]):[C;D2:4]>>[C;D2:1]:[C;D3:2](:[C;D2:4])-[F;D1:5].[O;D0:3]$[C;D3:1]-[O;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[C;D3:1]-[O;D1:2]$[C;D2:1]:[C;D3:2](-[O;D1:3]):[C;D3:4]>>[C;D2:1]:[C;D3:2](:[C;D3:4])-[F;D1:5].[O;D0:3]$[C;D1:1]-[O;D2:2]-[C;D3:3]>>[C;D1:1]-[I;D1:4].[O;D1:2]-[C;D3:3]	1	1	1152	COC(=O)COc1cc(OC)c([N+](=O)[O-])c(OCc2ccccc2)c1
[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[O;D2:5]-[C;D3:6]>>[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[Br;D1:7].[O;D1:5]-[C;D3:6]$[C;D3:1]-[C;D2:2]-[N;D2:3]>>[C;D3:1]-[C;D3:2](-[N;D2:3])=[O;D1:4]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:6].[N;D1:4]-[C;D3:5]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D1:5]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D2:6]>>[C;D2:1]:[C;D3:2](:[C;D2:6])-[Br;D1:7].[C;D3:3](:[C;D2:4])(:[C;D2:5])-[B;D3:9](-[O;D1:8])-[O;D1:10]	1	1	2179	CCOC(=O)COc1ccc(F)c(NCc2cc(OC)cc(-c3cccc(F)c3)c2)c1F
[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[C;D1:5])(-[C;D2:6]#[N:7])-[C;D3:8]>>[C;D1:5]-[I;D1:9].[O:1]-[C;D3:2](=[O:3])-[C;D3:4](-[C;D2:6]#[N:7])-[C;D3:8]$[O;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](-[C;D2:5]#[N:6])-[C;D3:7]>>[O;D2:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D2:9]-[C:8].[C;D2:4](-[C;D2:5]#[N:6])-[C;D3:7]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[Cl;D1:5].[C;D1:3]#[N;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D2:2]=[O;D1:3]	1	1	158	CCOC(=O)C(C)(C#N)c1cc(Oc2ccccc2Cl)ccc1OC
[O;D1:1]=[C;D2:2]-[N;D2:3]-[C;D2:4]>>[O;D1:1]=[C;D2:2]-[O;D2:7]-[C;D2:6]-[C:5].[N;D1:3]-[C;D2:4]$[N;D1:1]-[C;D2:2]-[C;D2:3]>>[N;D1:1]#[C;D2:2]-[C;D2:3]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[N;D1:1]#[C;D1:2]$[Br;D1:1]-[C;D2:2]-[C;D3:3]>>[C;D2:2](-[C;D3:3])-[O;D1:4].[Br;D0:1]$[O;D1:1]-[C;D2:2]-[C;D3:3]>>[O;D1:1]=[C;D3:2](-[C;D3:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	474	O=CNCCc1ccccc1CCc1ccc(Br)cc1
[O;D1:1]=[C;D3:2](-[C;D2:3])-[N;D2:4]-[C;D3:5]>>[O;D1:1]=[C;D3:2](-[C;D2:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]$[O;D1:1]=[C;D3:2](-[Cl;D1:3])-[C;D2:4]>>[Cl;D1:3]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[O;D1:1]=[C;D3:2](-[C;D2:4])-[O;D1:8]$[O;D1:1]=[C;D3:2](-[O;D1:3])-[C;D2:4]>>[C;D2:2](-[C;D2:4])#[N;D1:5].[O;D1:1]=[S;D4:7](=[O;D1:6])(-[O;D1:8])-[O;D1:9].[O;D0:3]$[N;D1:1]#[C;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[Br;D1:5].[N;D1:1]#[C;D1:2]$[C;D3:1]-[C;D2:2]-[Br;D1:3]>>[Br;D1:3]-[P;D3:5](-[Br;D1:4])-[Br;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]	1	1	393	O=C(Cc1c(F)cc(Br)cc1F)Nc1ccc(OCCOCc2ccccc2)c(C(F)(F)F)c1
[O;D1:1]=[C;D3:2](-[C;D3:3])-[C;D3:4](:[C:5]):[N:6]>>[O;D1:1]-[C;D3:2](-[C;D3:3])-[C;D3:4](:[C:5]):[N:6]$[O;D1:1]-[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5])-[C;D3:6](:[C:7]):[N:8]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Mg;D2:10]-[Br;D1:9].[O;D1:1]=[C;D2:2]-[C;D3:6](:[C:7]):[N:8]$[O;D1:1]=[C;D2:2]-[C;D3:3](:[C:4]):[N:5]>>[O;D1:1]-[C;D2:2]-[C;D3:3](:[C:4]):[N:5]$[O;D1:1]-[C;D2:2]-[C;D3:3](:[C:4]):[N:5]>>[O;D1:1]=[C;D3:2](-[C;D3:3](:[C:4]):[N:5])-[O;D2:8]-[C;D2:7]-[C:6]$[O:1]-[C;D3:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D3:6]:2:[C;D2:7]:[C:8]:[N:9]:[C;D3:10]:[C;D3:11]:2:[N;D2:12]:1>>[O:1]-[C;D3:2](=[O:3])-[C;D3:4](=[C;D2:5]-[C;D3:6]:1:[C;D2:7]:[C:8]:[N:9]:[C;D3:10]:[C;D3:11]:1-[N;D3+:12](=[O;D1:13])-[O;D1-:14])-[O;D1:15]	1	1	69	O=C(c1ccccc1)c1cc2ccnc(Cl)c2[nH]1
[O;D1:1]=[C;D3:2](-[N;D2:3]-[C;D2:4])-[C;D3:5]>>[O;D1:1]=[C;D3:2](-[C;D3:5])-[Cl;D1:6].[N;D1:3]-[C;D2:4]$[N;D1:1]-[C;D2:2]-[C;D4:3]>>[N;D1:1]#[C;D2:2]-[C;D4:3]$[N;D1:1]#[C;D2:2]-[C;D4:3](-[N;D3:4](-[C;D2:5])-[C;D2:6])(-[C;D2:7])-[C;D2:8]>>[C;D3:3](-[C;D2:7])(-[C;D2:8])=[O;D1:9].[N;D1:1]#[C;D1:2].[N;D2:4](-[C;D2:5])-[C;D2:6]$[O:1]=[C;D3:2]-1-[C;D2:3]-[C;D3:4]-[C:5]-1>>[O:1]=[C;D3:2]-1-[C;D4:3](-[C;D3:4]-[C:5]-1)(-[Cl;D1:6])-[Cl;D1:7]$[O;D1:1]=[C;D3:2]-1-[C;D2:3]-[C;D3:4](-[C;D2:5])-[C;D4:6]-1(-[Cl;D1:7])-[Cl;D1:8]>>[O;D1:1]=[C;D3:2](-[C;D4:6](-[Cl;D1:7])(-[Cl;D1:8])-[Cl;D1:10])-[Cl;D1:9].[C;D1:3]=[C;D2:4]-[C;D2:5]	1	1	135	O=C(NCC1(N2CCCCC2)CC(COCc2ccccc2)C1)c1ccc(Cl)cc1Cl
